"V1"	"V2"	"V3"	"V4"	"V5"	"V6"
-0.382924922548026	-0.425881547153265	-0.486611769594993	-0.365151324711537	-0.0429566246052389	1
-0.382924922548026	-0.397971107812806	-0.454399949786465	-0.341542265839148	-0.0150461852647799	1
-0.382924922548026	-0.376336297136121	-0.435682074252022	-0.316990520020219	0.00658862541190508	1
-0.382924922548026	-0.399527547332847	-0.458059878315531	-0.340995216350162	-0.0166026247848209	1
-0.382924922548026	-0.422013574247681	-0.477042315829972	-0.36698483266539	-0.0390886516996549	1
-0.382924922548026	-0.400410677378433	-0.477087654005124	-0.323733700751742	-0.0174857548304069	1
-0.382924922548026	-0.432830827995873	-0.490512162597256	-0.375149493394489	-0.049905905447847	1
-0.382924922548026	-0.445744605552066	-0.509720210226648	-0.381769000877484	-0.06281968300404	1
-0.382924922548026	-0.436125707882477	-0.508110951934694	-0.364140463830261	-0.0532007853344509	1
-0.382924922548026	-0.354098886228272	-0.410808205962242	-0.297389566494302	0.0288260363197541	1
-0.382924922548026	-0.366522146133518	-0.436242464470375	-0.296801827796661	0.016402776414508	1
-0.382924922548026	-0.399389356286079	-0.452097736846867	-0.346680975725291	-0.016464433738053	1
-0.382924922548026	-0.380152836963859	-0.433339360558296	-0.326966313369423	0.00277208558416708	1
-0.382924922548026	-0.427071363746837	-0.48343264908144	-0.370710078412234	-0.0441464411988109	1
-0.382924922548026	-0.414838346559255	-0.481414888452707	-0.348261804665804	-0.0319134240112289	1
-0.382924922548026	-0.347011666531291	-0.399874652283141	-0.29414868077944	0.0359132560167351	1
-0.382924922548026	-0.41235469351348	-0.46676520233266	-0.357944184694301	-0.0294297709654539	1
-0.382924922548026	-0.355620801336897	-0.407585295122318	-0.303656307551476	0.0273041212111291	1
-0.382924922548026	-0.426038756403658	-0.500525533027264	-0.351551979780053	-0.0431138338556319	1
-0.382924922548026	-0.447545319684441	-0.50305729588932	-0.392033343479561	-0.0646203971364149	1
-0.382924922548026	-0.403085784479562	-0.456538478455796	-0.349633090503328	-0.0201608619315359	1
-0.382924922548026	-0.366071154460902	-0.418905959055302	-0.313236349866501	0.0168537680871241	1
-0.382924922548026	-0.375694752354108	-0.437611721964144	-0.313777782744072	0.00723017019391808	1
-0.382924922548026	-0.419126386672916	-0.47890395573614	-0.359348817609691	-0.0362014641248899	1
-0.382924922548026	-0.369977632909326	-0.423113715184185	-0.316841550634467	0.0129472896387001	1
-0.382924922548026	-0.414334442056401	-0.475007859092511	-0.353661025020291	-0.031409519508375	1
-0.382924922548026	-0.362321305645513	-0.414576854023496	-0.310065757267531	0.0206036169025131	1
-0.382924922548026	-0.381910973719506	-0.437971974519645	-0.325849972919367	0.00101394882852007	1
-0.382924922548026	-0.444495627842985	-0.519515296435608	-0.369475959250363	-0.0615707052949589	1
-0.382924922548026	-0.423795898190337	-0.479456122910772	-0.368135673469903	-0.0408709756423109	1
-0.382924922548026	-0.440261072347614	-0.497528396817274	-0.382993747877954	-0.057336149799588	1
-0.382924922548026	-0.390514619028535	-0.44507528726293	-0.33595395079414	-0.00758969648050895	1
-0.382924922548026	-0.424628596646459	-0.478112537055293	-0.371144656237624	-0.041703674098433	1
-0.382924922548026	-0.410987051095374	-0.465702552159762	-0.356271550030987	-0.0280621285473479	1
-0.382924922548026	-0.43445917392717	-0.499788615378384	-0.369129732475956	-0.0515342513791439	1
-0.382924922548026	-0.434104994557027	-0.496737724018551	-0.371472265095502	-0.0511800720090009	1
-0.382924922548026	-0.355284744697464	-0.409133642183354	-0.301435847211574	0.0276401778505621	1
-0.382924922548026	-0.429807260917363	-0.483063213165911	-0.376551308668816	-0.0468823383693369	1
-0.382924922548026	-0.407421538624447	-0.484981152323138	-0.329861924925756	-0.024496616076421	1
-0.382924922548026	-0.369123995135899	-0.42209298442639	-0.316155005845408	0.0138009274121271	1
-0.382924922548026	-0.370334640915008	-0.422535670340702	-0.318133611489314	0.0125902816330181	1
-0.382924922548026	-0.369080463701997	-0.421930948396402	-0.316229979007592	0.0138444588460291	1
-0.382924922548026	-0.410521051307895	-0.463380728492303	-0.357661374123487	-0.0275961287598689	1
-0.382924922548026	-0.362102188742647	-0.417502441819251	-0.306701935666043	0.0208227338053791	1
-0.382924922548026	-0.355010901835523	-0.425037910483813	-0.284983893187233	0.0279140207125031	1
-0.382924922548026	-0.39462418251338	-0.44908675745177	-0.340161607574991	-0.0116992599653539	1
-0.382924922548026	-0.438456167067823	-0.493189345845321	-0.383722988290324	-0.0555312445197969	1
-0.382924922548026	-0.347412469924343	-0.41593603240054	-0.278888907448146	0.0355124526236831	1
-0.382924922548026	-0.471583752916266	-0.530902473330797	-0.412265032501735	-0.0886588303682399	1
-0.382924922548026	-0.43489637406788	-0.497477486670238	-0.372315261465523	-0.0519714515198539	1
-0.382924922548026	-0.378716736560822	-0.434000530616409	-0.323432942505235	0.00420818598720407	1
-0.382924922548026	-0.400304594700673	-0.468957403460035	-0.331651785941311	-0.0173796721526469	1
-0.382924922548026	-0.411737816003881	-0.466373716682714	-0.357101915325049	-0.0288128934558549	1
-0.382924922548026	-0.406640965305239	-0.462034336223379	-0.351247594387099	-0.023716042757213	1
-0.382924922548026	-0.394602470546632	-0.453700778736695	-0.335504162356569	-0.0116775479986059	1
-0.382924922548026	-0.37837131669661	-0.434310190957404	-0.322432442435815	0.00455360585141606	1
-0.382924922548026	-0.349085177217523	-0.414875231443846	-0.2832951229912	0.033839745330503	1
-0.382924922548026	-0.423149601665206	-0.477230998313962	-0.369068205016449	-0.0402246791171799	1
-0.382924922548026	-0.38690975292576	-0.44499924739741	-0.328820258454109	-0.00398483037773395	1
-0.382924922548026	-0.352762364257699	-0.40455237890325	-0.300972349612148	0.030162558290327	1
-0.382924922548026	-0.402718193436246	-0.46885626823789	-0.336580118634603	-0.0197932708882199	1
-0.382924922548026	-0.407898838181902	-0.474417198970438	-0.341380477393366	-0.0249739156338759	1
-0.382924922548026	-0.325759522029265	-0.381374412385562	-0.270144631672969	0.0571654005187611	1
-0.382924922548026	-0.376687457881292	-0.428050232328443	-0.325324683434141	0.00623746466673408	1
-0.382924922548026	-0.418209426104323	-0.474831051885038	-0.361587800323609	-0.0352845035562969	1
-0.382924922548026	-0.451345138870571	-0.530998639218169	-0.371691638522974	-0.0684202163225449	1
-0.382924922548026	-0.435933902966738	-0.502210528801686	-0.36965727713179	-0.0530089804187119	1
-0.382924922548026	-0.39192876290919	-0.446613474858497	-0.337244050959882	-0.00900384036116392	1
-0.382924922548026	-0.434517172171475	-0.487423304778683	-0.381611039564266	-0.0515922496234489	1
-0.382924922548026	-0.371463289085886	-0.424455395380168	-0.318471182791604	0.0114616334621401	1
-0.382924922548026	-0.416315335474255	-0.467773109411039	-0.364857561537471	-0.0333904129262289	1
-0.382924922548026	-0.417510086443192	-0.471011541195091	-0.364008631691293	-0.0345851638951659	1
-0.382924922548026	-0.442016646976953	-0.500280986828413	-0.383752307125492	-0.0590917244289269	1
-0.382924922548026	-0.397132137790055	-0.452820247161769	-0.34144402841834	-0.0142072152420289	1
-0.382924922548026	-0.401066089884535	-0.467198853132166	-0.334933326636904	-0.0181411673365089	1
-0.382924922548026	-0.426320022408166	-0.483066639990457	-0.369573404825874	-0.04339509986014	1
-0.382924922548026	-0.375952264448693	-0.428189019275043	-0.323715509622342	0.00697265809933306	1
-0.382924922548026	-0.446828977236073	-0.502262667255076	-0.39139528721707	-0.0639040546880469	1
-0.382924922548026	-0.390779254984743	-0.443725844118233	-0.337832665851253	-0.0078543324367169	1
-0.382924922548026	-0.452446553961368	-0.506404512049606	-0.398488595873129	-0.0695216314133419	1
-0.382924922548026	-0.442799887458184	-0.505815469843826	-0.379784305072541	-0.0598749649101579	1
-0.382924922548026	-0.368497979238484	-0.425573124787108	-0.31142283368986	0.0144269433095421	1
-0.382924922548026	-0.372626434099279	-0.428882850687648	-0.316370017510909	0.0102984884487471	1
-0.382924922548026	-0.423834987393678	-0.476057472001526	-0.371612502785831	-0.0409100648456519	1
-0.382924922548026	-0.398018180154586	-0.450450177076702	-0.34558618323247	-0.0150932576065599	1
-0.382924922548026	-0.36298614408192	-0.421972534650451	-0.30399975351339	0.0199387784661061	1
-0.382924922548026	-0.386394188595078	-0.44749851981583	-0.325289857374327	-0.00346926604705194	1
-0.382924922548026	-0.407402162863352	-0.479221648880533	-0.33558267684617	-0.0244772403153259	1
-0.382924922548026	-0.423398449321809	-0.484350912794043	-0.362445985849575	-0.0404735267737829	1
-0.382924922548026	-0.458344624764226	-0.512664563995903	-0.404024685532549	-0.0754197022161999	1
-0.382924922548026	-0.390534402209208	-0.445250414761394	-0.335818389657022	-0.00760947966118192	1
-0.382924922548026	-0.411328430266382	-0.462942978828357	-0.359713881704407	-0.0284035077183559	1
-0.382924922548026	-0.368816356679724	-0.433010373292807	-0.304622340066641	0.0141085658683021	1
-0.382924922548026	-0.37925664138779	-0.437764566455092	-0.320748716320487	0.00366828116023604	1
-0.382924922548026	-0.403528278797439	-0.471856527616839	-0.335200029978039	-0.020603356249413	1
-0.382924922548026	-0.356599398841548	-0.409764248824536	-0.30343454885856	0.0263255237064781	1
-0.382924922548026	-0.41761232112116	-0.485480781549243	-0.349743860693077	-0.0346873985731339	1
-0.382924922548026	-0.405820362954041	-0.466938948189751	-0.344701777718331	-0.0228954404060149	1
-0.382924922548026	-0.383483186800442	-0.43617514516274	-0.330791228438145	-0.000558264252415952	1
-0.382924922548026	-0.378634994158355	-0.432603359741705	-0.324666628575005	0.00428992838967107	1
-0.382924922548026	-0.419177933726514	-0.479694743839646	-0.358661123613383	-0.0362530111784879	1
-0.382924922548026	-0.405195785259153	-0.459568850145943	-0.350822720372362	-0.0222708627111269	1
-0.382924922548026	-0.409522998520617	-0.465266269136359	-0.353779727904876	-0.026598075972591	1
-0.382924922548026	-0.42627414110796	-0.479754655657681	-0.372793626558239	-0.043349218559934	1
-0.382924922548026	-0.435601643531288	-0.488922887022175	-0.3822804000404	-0.0526767209832619	1
-0.382924922548026	-0.422201476522174	-0.48790298267667	-0.356499970367677	-0.0392765539741479	1
-0.382924922548026	-0.421392575662772	-0.478159207523727	-0.364625943801818	-0.0384676531147459	1
-0.382924922548026	-0.36200160072193	-0.414976376417001	-0.309026825026859	0.0209233218260961	1
-0.382924922548026	-0.362036225980779	-0.416092614120309	-0.307979837841248	0.0208886965672471	1
-0.382924922548026	-0.425388609020101	-0.481606352452244	-0.369170865587958	-0.0424636864720749	1
-0.382924922548026	-0.402530407403747	-0.457744179860245	-0.34731663494725	-0.0196054848557209	1
-0.382924922548026	-0.368162396777091	-0.419328289652407	-0.316996503901775	0.0147625257709351	1
