"2.5%"	"25%"	"50%"	"75%"	"97.5%"
"CACE"	-0.278128628001412	-0.0370891716711054	0.000245725495123447	0.0478539186817754	0.40253239721085
"alpha_b1"	-5.38787840371666	-3.54246333853949	-2.71338714662506	-1.97530171779576	-0.731406717662911
"alpha_s1"	-4.14061596818215	-1.66931390680014	-0.349834170150851	1.03136791305885	3.70384617564816
"alpha_u"	-4.90159843105168	-2.92160228194378	-2.09498395938311	-1.40713617276609	-0.126696692762221
"alpha_v"	-4.92026004999927	-2.94952233187804	-2.1335682814752	-1.47139527335235	-0.466379657948317
"alpha_z1"	-6.51211067196499	-4.15005558558887	-3.10573732119609	-2.19124986486359	-0.528240195834868
"alpha_z2"	-1.6715406708482	-0.74114718175214	-0.271617142476241	0.19859323681008	1.20875095421454
"pi_a"	0.151305975210393	0.309143144806388	0.414210723118783	0.525810859735169	0.724237162764823
"pi_c"	0.212397187083467	0.429710090407187	0.543907621840726	0.652177661115736	0.817554260144718
"pi_n"	0.000822287931950932	0.00875077841772636	0.0241308886483626	0.0563402533051803	0.190868542271873
