"2.5%"	"25%"	"50%"	"75%"	"97.5%"
"CACE"	-0.101439516906185	-0.0187624475727184	0.0191851392207934	0.058536813744601	0.152596887088781
"alpha_z1"	-4.02096750331937	-3.17071337747609	-2.77776686034177	-2.39796738939034	-1.69808254385195
"alpha_z2"	-3.51691343006991	-2.58733919203059	-2.16576225081299	-1.75729009154743	-0.894150485213274
"b1out"	0.0365366454051118	0.0713151595341473	0.0949763549374747	0.123811691080832	0.20185439774198
"pia"	0.0268881250268084	0.0654877123447519	0.0967348908042373	0.138884739806161	0.277080559534192
"pic"	0.670731319829412	0.79723875147094	0.841889884141586	0.877379909361631	0.929459114742207
"pin"	0.0152606231486397	0.0354564665652422	0.0519687950168274	0.0743683342039604	0.140720378375254
"s1out"	0.0156955506231959	0.046760299548514	0.0806846485799367	0.139218269665969	0.393773731426005
"sigma_b"	0.53982334446853	0.723754832104239	0.864932598485631	1.05578068499698	1.65981570831317
"sigma_s"	0.930538304285481	1.4406104112832	1.83076002259721	2.35379017452984	4.04744330786671
"sigma_u"	0.480563618412683	0.618024135711306	0.719504164536527	0.851608018060283	1.23935127675931
"sigma_v"	0.450158185115499	0.570116442462421	0.656633293697973	0.7667810732195	1.07932776375362
"sigma_z1"	1.02135401211559	1.36424737693214	1.61593800269114	1.93728950201147	2.8615752717027
"sigma_z2"	1.23569129056154	1.63387210323179	1.91995336795443	2.28491974057427	3.32438377648804
"u1out"	0.0186646020653142	0.0501503899850024	0.0722803149990315	0.10013306007425	0.177611818213045
"v1out"	0.0193511022039905	0.0441285240081534	0.061515125308659	0.0834254121805055	0.144027942111037
