"2.5%"	"25%"	"50%"	"75%"	"97.5%"
"CACE"	-0.0155409265553721	0.0245997632132134	0.0516550588673016	0.0851475628897987	0.174989553033721
"b1out"	0.0372156848463419	0.0723169514229389	0.0961629771384058	0.124825626188301	0.201130184725242
"pia"	0.0263732290221048	0.0652046250632738	0.0980525542779934	0.141402679316716	0.276145027016172
"pic"	0.661524319142755	0.793940823129983	0.84096016741141	0.878618810506924	0.931397725560245
"pin"	0.0153045351265984	0.0346635468305597	0.0509387060671435	0.073083381002778	0.150361972186754
"s1out"	0.0141779886072424	0.0449164526775664	0.0788258893975377	0.137690203937378	0.403398159557129
"sigma_b"	0.538029379869901	0.721745114555348	0.86329090457875	1.05291406636649	1.64431963701906
"sigma_s"	1.05189966515816	1.59381281050114	2.0010819216754	2.55254786766631	4.34759981254283
"sigma_u"	0.480121213937424	0.617700748881603	0.719488775294443	0.851510416824333	1.2422701833779
"sigma_z1"	1.02096799600768	1.36449593026128	1.61682677255371	1.94245281447639	2.89045180469043
"sigma_z2"	1.23422308087671	1.6327048628976	1.92096364917633	2.28780558939172	3.34200068974473
"u1out"	0.0554191385647343	0.093699616164228	0.120260060750123	0.153126921644151	0.242733568904257
"v1out"	0.0529009947973501	0.0629194084324443	0.0685096523499966	0.0743319033814082	0.0861738653302182
