"2.5%"	"25%"	"50%"	"75%"	"97.5%"
"CACE"	-0.108557357310961	-0.0259728072055941	0.0124468235563229	0.0522541063423409	0.148266225608035
"Sigma_Z[1,1]"	1.03502619460582	1.96120655406549	2.85215964708655	4.2835317456574	10.5154134146123
"Sigma_Z[2,1]"	-1.82836855967097	0.118760324863861	0.907275098691748	1.96906695724767	6.10439666629033
"Sigma_Z[1,2]"	-1.82836855967097	0.118760324863861	0.907275098691748	1.96906695724767	6.10439666629033
"Sigma_Z[2,2]"	1.65406604849	3.09514662170898	4.45033938406299	6.59943992786337	15.323825513967
"b1out"	0.036117928799281	0.0718632749330307	0.0958001256392076	0.124655821353644	0.199881422462996
"pia"	0.0249367285138031	0.0619705435863366	0.0952870905384209	0.141333588031144	0.289373462398404
"pic"	0.634378514305954	0.791090474784533	0.842825982879284	0.884015796151917	0.939177570983311
"pin"	0.0153928348894387	0.0367885689253981	0.0531811254715263	0.074521003288456	0.149945411346392
"s1out"	0.0101855126276044	0.0172983147592561	0.0221501289279385	0.027841000034106	0.0410641514591984
"sigma_b"	0.539006023836533	0.722267776971731	0.864398547698317	1.05508700285093	1.65968922978144
"sigma_u"	0.479088592283237	0.617850904199286	0.719881618097729	0.852383334475774	1.24213442544214
"sigma_v"	0.45113729514977	0.56840569144161	0.652071506059504	0.758527386070164	1.05310922055819
"u1out"	0.0552406951768828	0.0934214461672385	0.120208120036077	0.153610865199313	0.247577301295647
"v1out"	0.0528892677184971	0.0847211093052447	0.107302362225843	0.135821640245882	0.212554770425989
