"2.5%"	"25%"	"50%"	"75%"	"97.5%"
"CACE"	-0.113475813813307	-0.0374741404716404	-0.00941711262169018	0.013691374595206	0.0480840763958034
"b1out"	0.0820447633253874	0.10168300238294	0.112683470020624	0.124342484512993	0.148105420855047
"pia"	0.0267068523844847	0.0650731344007333	0.096744851383565	0.140711254342598	0.278847145019367
"pic"	0.664943266000862	0.797660638517287	0.844586204976189	0.881663569150859	0.934800438142833
"pin"	0.0139512075550727	0.0332690179520061	0.049169990901467	0.0701070501223438	0.141477018338138
"s1out"	0.0156268522426556	0.0465970265417964	0.0799312397201984	0.136112932574568	0.379589944304531
"sigma_s"	0.921499294874692	1.4336262422162	1.82402704289087	2.34408932673628	3.99439174419052
"sigma_v"	0.450260061974773	0.570223626915062	0.656086868689621	0.764991516132708	1.0743518749684
"sigma_z1"	1.02614733163721	1.37399862908844	1.62738791445602	1.95475964823075	2.90206232099428
"sigma_z2"	1.23746429686446	1.63578726537014	1.92332954421353	2.28964838116582	3.33084521942074
"u1out"	0.0719309612243329	0.0839653620835264	0.0906544625219874	0.0975947246746866	0.111343859433257
"v1out"	0.0196883600365837	0.0443710694323178	0.0618490835785546	0.0834308974992912	0.142829661024422
