"2.5%"	"25%"	"50%"	"75%"	"97.5%"
"CACE"	-0.00348190664085943	0.0134248382791912	0.0222607631395064	0.0311789727127459	0.0483292907906684
"alpha_z1"	-4.21374276620422	-3.24720120635112	-2.82482993858173	-2.43902500168448	-1.66366343105719
"alpha_z2"	-3.80003700258048	-2.67823983642192	-2.20071708452169	-1.74031879316643	-0.732249951231429
"b1out"	0.0820334100708507	0.101529502995615	0.112580973732098	0.124376666631036	0.147983507090004
"pia"	0.0205959274546892	0.0603177447070866	0.0938107094903769	0.141050380055652	0.310862045185106
"pic"	0.637632397861433	0.796380887188031	0.84541750929533	0.885394459585993	0.93843626356895
"pin"	0.0121759770389016	0.0328111212058639	0.0497117180765626	0.0717030473817833	0.14316101944275
"s1out"	0.0128392338544194	0.0475173717296296	0.0897911950982002	0.17146174295563	0.558445443696594
"sigma_s"	1.20358481726826	1.92318550140452	2.51188747311018	3.36998091809076	6.62979606041645
"sigma_z2"	1.30751271283269	1.78193316506316	2.13237378875313	2.59703510081928	3.98179611569816
"u1out"	0.0719773566889441	0.0840210072102309	0.0906770123429457	0.0975877785692931	0.111345080780369
"v1out"	0.0526643616093725	0.0627975886063725	0.0683722402483365	0.0741744268098999	0.0860944157432849
