"2.5%"	"25%"	"50%"	"75%"	"97.5%"
"CACE"	-0.0758821078747352	0.0208441414148501	0.0710557706730282	0.122221613542849	0.223799020140735
"alpha_b1"	-4.72237436762236	-2.6119866621853	-1.61674232554156	-0.708467213746071	0.901320686034098
"alpha_s1"	-4.87092198904949	-2.81525301241876	-1.86374579061049	-1.0030291528763	0.463253026688966
"alpha_u"	-1.35085845566354	-1.03554310854333	-0.887388299915395	-0.745643323466725	-0.485799629722687
"alpha_v"	-1.9229730894952	-1.37173626829111	-1.19533552402186	-1.03646045267579	-0.755879157202872
"alpha_z1"	-4.02334137335672	-3.11916151729375	-2.71867907821883	-2.35359880597713	-1.74591526632156
"alpha_z2"	-4.70140430412204	-3.61853239358321	-3.14795677893574	-2.73087887654455	-2.04656946366591
"pi_a"	0.00841795934759321	0.0244396429444519	0.03852159569769	0.0571714909793086	0.106502360008582
"pi_c"	0.796943189167287	0.867297120567805	0.897143662408302	0.92222301585757	0.957849423611431
"pi_n"	0.0168034858757869	0.0404895990392101	0.0591407545518422	0.0829434803150682	0.14183093157218
