"2.5%"	"25%"	"50%"	"75%"	"97.5%"
"CACE"	-0.0051549520398519	0.0114917473806096	0.0202647593795542	0.0290730911793976	0.0460384763792437
"b1out"	0.0338037607840523	0.0663697109212947	0.0883319672230135	0.115015187432241	0.189457420035282
"pia"	0.0285433078231451	0.0655264941363726	0.0968327603449456	0.139161857667833	0.276090103263062
"pic"	0.672435928616268	0.798421979614163	0.844251289189795	0.880507709127373	0.929778598166074
"pin"	0.0133064864537673	0.0332273991857523	0.0491529395438702	0.0711616833217061	0.139530963761845
"s1out"	0.00763151534458506	0.0128861939076192	0.0164144319210737	0.0205050647566807	0.0298704594462118
"sigma_b"	0.537859339200256	0.722657185300033	0.866597474607973	1.06196663968775	1.68374721039447
"sigma_z1"	1.04333775541462	1.39033138985455	1.64565628230015	1.97480642914617	2.92929564609979
"sigma_z2"	1.23327699680878	1.62943600189862	1.91454719574797	2.27863537081585	3.30257368508663
"u1out"	0.0742166266970827	0.0863381444010263	0.0930352938057416	0.0999506714559822	0.113785913287716
"v1out"	0.05751109833215	0.067263498524745	0.0727133169703712	0.0784390183777361	0.0900059149807323
