"2.5%"	"25%"	"50%"	"75%"	"97.5%"
"CACE"	-0.0155028610732095	0.00259905776580015	0.0120508751438613	0.0214768606684489	0.0395735217401272
"alpha_z1"	-4.09718315678592	-3.22094323453531	-2.82322341836247	-2.4554019713641	-1.68409281940031
"alpha_z2"	-1.5441456809993	-1.45150957627504	-1.40287076736533	-1.35466133480864	-1.26326678015687
"b1out"	0.0868265662733447	0.109594830732843	0.122792995052161	0.136940420856699	0.166197646081671
"pia"	0.162947136173495	0.179293132890734	0.187426469099733	0.19551628665374	0.211236832197243
"pic"	0.695704114931276	0.748136085516082	0.764935994207181	0.778984411551656	0.800959481052872
"pin"	0.0131882769969218	0.0310387239121977	0.0455143097821904	0.0643889487883983	0.129515637054791
"s1out"	0.00779499514529653	0.0131210685253977	0.0166903664076126	0.0208699138740828	0.0304196522681915
"sigma_z1"	1.06432358342081	1.41640044343467	1.67790940545563	2.01545282273656	3.00728613299352
"u1out"	0.0641436519529103	0.0780987040945371	0.0855797145836375	0.0931631125968868	0.108068250230013
"v1out"	0.0579881372307293	0.0678384027565127	0.0733987454269224	0.0792325900625934	0.0909502357864632
