"2.5%"	"25%"	"50%"	"75%"	"97.5%"
"CACE"	-0.0204800669054732	0.0203208771554413	0.0479377262888907	0.0816020735383292	0.171479502499517
"b1out"	0.0893030898747727	0.110425336416629	0.122193783979425	0.134449023840635	0.159249989911193
"pia"	0.0297084627929739	0.0701560931399553	0.103087027645394	0.147860636792789	0.292096222634895
"pic"	0.52358719840023	0.630456010777247	0.664264879061585	0.689902894396568	0.725055464585691
"pin"	0.18043567465217	0.217315819478285	0.230304701427843	0.24188598944158	0.26174414139287
"s1out"	0.00970921957493029	0.0165513159567519	0.0211802850752876	0.026645274608173	0.0393274296958531
"sigma_u"	0.480231437287011	0.621382503081122	0.725166519560225	0.86027435887787	1.26211884335175
"sigma_z2"	1.24954750974421	1.64521430287546	1.92997623911049	2.29257798868634	3.31328831303952
"u1out"	0.0165516651048453	0.0473537175205241	0.0701033810246677	0.0982533976367782	0.17512452426646
"v1out"	0.0534510056781919	0.0638421557038673	0.0695094332641129	0.075446477526777	0.0873421521426424
