"2.5%"	"25%"	"50%"	"75%"	"97.5%"
"CACE"	-0.111272888838515	-0.0268180931226603	0.0117307469044736	0.0513212847954162	0.147379639357601
"b1out"	0.0371217146388352	0.0721510480919366	0.0961682904554331	0.124953381956717	0.203390387264527
"pia"	0.0257137532174798	0.065424721616897	0.0973283063559094	0.141158571125006	0.272843599835711
"pic"	0.665196001840703	0.796626811614157	0.842714109514675	0.880472463829516	0.932729423244649
"pin"	0.0146177343257872	0.0339547412473578	0.0503813105728711	0.0718892311454748	0.141380768941916
"s1out"	0.0101974002833733	0.017260536947234	0.0220971017828979	0.0277540423845394	0.040918098916973
"sigma_b"	0.539267715000586	0.722955400590547	0.864610180825661	1.05581426732836	1.64623832952345
"sigma_u"	0.480767415742618	0.618464529339044	0.720521020084586	0.85161823146989	1.23994974010635
"sigma_v"	0.45162087754782	0.568540184769939	0.652655845500302	0.758518939627398	1.05825455380548
"sigma_z1"	1.02888945172645	1.37388849160583	1.6276435877689	1.95377936611864	2.89741463599738
"sigma_z2"	1.23658423627551	1.63606189304969	1.92286987566399	2.28871771424075	3.32922536189831
"u1out"	0.0547497280326437	0.092414787386208	0.119117515773005	0.152347173873888	0.244024818478631
"v1out"	0.0525923586795797	0.0842608730762368	0.106599486772794	0.135017267970859	0.214163930388206
