"2.5%"	"25%"	"50%"	"75%"	"97.5%"
"CACE"	-0.0172578805593839	0.023044472250634	0.050287009180405	0.0837891773304946	0.175115393613042
"alpha_z1"	-4.04421624874094	-3.19101039878854	-2.7892216325311	-2.40738176059921	-1.65330842809288
"alpha_z2"	-3.5146528901631	-2.60468731584439	-2.19297524537813	-1.77454650190568	-0.902274839922298
"b1out"	0.0366347859707618	0.0725509151761794	0.0963982926940808	0.124900354896845	0.200244378146887
"pia"	0.0268789745156788	0.0645246388453629	0.0943497616560433	0.136579523640184	0.274641065732238
"pic"	0.666873236006032	0.798027467113737	0.844223625644735	0.880688646419884	0.930887499001696
"pin"	0.0153090232186477	0.0348705182015737	0.0514128081209741	0.0738672583463348	0.144685364940881
"s1out"	0.0139482672643259	0.044916719455822	0.0787668645036211	0.139393664668271	0.407714666146691
"sigma_b"	0.539408962911261	0.723237802938915	0.863949775273603	1.05467911932471	1.64752255727539
"sigma_s"	1.05966531654335	1.60086698872031	2.00738576288232	2.56051060413783	4.34440609682658
"sigma_u"	0.480385357775482	0.619325839030831	0.720993962096684	0.852950313044218	1.24311514966166
"sigma_z1"	1.02077381385019	1.3641928252419	1.61572542792816	1.94120972111528	2.89512902708469
"sigma_z2"	1.23531596838096	1.63244834875821	1.92046379962935	2.28811938119605	3.32065795299258
"u1out"	0.0181802505799493	0.0495095576001994	0.0717942717599831	0.0997363624026202	0.177277233064322
"v1out"	0.0528715272933807	0.0629095156906561	0.0685262030113123	0.0743943760459182	0.0862600825566188
