"2.5%"	"25%"	"50%"	"75%"	"97.5%"
"CACE"	-0.00128555407428492	0.0155950801937872	0.0244351177769454	0.0333145083959351	0.0504727910182259
"b1out"	0.0339133738022955	0.0660102432581149	0.0879283631649997	0.114584410902145	0.188165088144619
"pia"	0.0288846535093431	0.0669233712156128	0.0974034831344145	0.138643077226861	0.284755108473805
"pic"	0.655075192914751	0.79766123846533	0.842054153225791	0.87800102199066	0.926912964872755
"pin"	0.0141414042794283	0.0344771148226788	0.0508564261513915	0.0736888872483495	0.145496036556887
"s1out"	0.014356606621157	0.0448938560009441	0.0790831684844027	0.139685862691993	0.407312533717892
"sigma_b"	0.537678105569563	0.721232368088573	0.864416693813819	1.05924969614579	1.66643776245133
"sigma_s"	1.05917330687709	1.5989646306413	2.00832145546355	2.56138067524226	4.35043571788266
"sigma_z1"	1.02362689089419	1.36864631709852	1.62246096758715	1.94981588404373	2.91465102136957
"sigma_z2"	1.23116710185785	1.62612897488641	1.91033346065401	2.27390993530068	3.30681732884336
"u1out"	0.0741748424694979	0.0863870424465377	0.0930601406512079	0.0999931298361775	0.113825054582944
"v1out"	0.052899717453563	0.0629789681266548	0.0685741115221929	0.0743957887960602	0.0862464891723838
