"2.5%"	"25%"	"50%"	"75%"	"97.5%"
"CACE"	-0.101209911974702	-0.0173447316003152	0.019707240927143	0.0580945229521531	0.147718417114022
"b1out"	0.0902054428903418	0.112674119492583	0.125401219482209	0.138794773867172	0.165776720504931
"pia"	0.0252879169087537	0.0655304080750955	0.097105954328594	0.140487840290064	0.292149640870896
"pic"	0.660137868049692	0.798477765828768	0.84333818331546	0.879828784445028	0.932008258972282
"pin"	0.0140482061193034	0.0338717764775378	0.0498945505017432	0.0712368219876183	0.135707833115885
"s1out"	0.0153450691621234	0.0463517071329872	0.079878617579098	0.136482039967778	0.382889363187715
"sigma_s"	0.926198217912377	1.43057672810145	1.8171681086437	2.33206627282383	3.98192594022082
"sigma_u"	0.473130771321078	0.607138885957108	0.704804040795431	0.831042987142808	1.20249089614312
"sigma_v"	0.450803662764081	0.570037378282605	0.655659374745367	0.765121961430663	1.07697375787084
"sigma_z1"	1.02522981014639	1.37015187699835	1.62204893356203	1.94447845967238	2.8780424040616
"sigma_z2"	1.24137276743205	1.6372428027642	1.92611797355538	2.29549971847103	3.36246044549533
"u1out"	0.0206987482792581	0.0522092471596783	0.0746035581163113	0.101625237539448	0.174515258928889
"v1out"	0.0199120984811144	0.0443922495565821	0.0616864969921872	0.0832495477327166	0.144584148150833
