"2.5%"	"25%"	"50%"	"75%"	"97.5%"
"CACE"	-0.00381866238862231	0.0130380008484256	0.0217980536734488	0.0307131050149041	0.0476837295292581
"Sigma_z[1,1]"	1.16996280097347	2.29897272914391	3.41584389558385	5.26469986250223	13.4304541140789
"Sigma_z[2,1]"	-2.71647166820958	-0.06648856304734	0.876250807834885	2.13409519298831	7.17612299888587
"Sigma_z[1,2]"	-2.71647166820958	-0.06648856304734	0.876250807834885	2.13409519298831	7.17612299888587
"Sigma_z[2,2]"	1.82566740457718	3.49688600504811	5.12134989497906	7.76797716383373	19.4063293521158
"b1out"	0.0823564521315237	0.101568188192027	0.112501006705071	0.124124157377513	0.147882731900057
"pia"	0.0230278121894099	0.0638594845208228	0.102392507820337	0.158602893046595	0.339944460388493
"pic"	0.589779969451222	0.778732280958817	0.840197991575094	0.885781419205117	0.943601891952612
"pin"	0.011795277674276	0.0309703699879082	0.0469617911726013	0.0694041293407457	0.149091924455588
"s1out"	0.0138326714278753	0.0437963710739327	0.0775810149629928	0.136844519252198	0.410467021349296
"sigma_s"	1.05264691063501	1.59762137134127	2.00809549564262	2.56164887973805	4.37322919978806
"u1out"	0.0719902330777765	0.0840650608658718	0.0906689107793279	0.0975817033438943	0.111448962047249
"v1out"	0.05324295312158	0.063241311850219	0.0688388731040706	0.0746650538812857	0.0863907233779557
