"2.5%"	"25%"	"50%"	"75%"	"97.5%"
"CACE"	0.0161981915069976	0.0337061383806698	0.0428446965203021	0.0519065051334906	0.0692869472382274
"b1out"	0.0824537812894858	0.101337355330129	0.111885379569171	0.123049144194306	0.145867729094126
"pia"	0.0306313712987054	0.0713025477427833	0.104764686477196	0.148969349272308	0.283309210641981
"pic"	0.530254876964419	0.630359182985077	0.663855331241868	0.689992303780661	0.725284096183472
"pin"	0.181810916121031	0.216153922194492	0.229161897338943	0.240693235589532	0.260648056556152
"s1out"	0.024403169614197	0.0575764074769459	0.0842437664408258	0.120142236414075	0.231670283907961
"sigma_s"	0.890544509968633	1.20937947929252	1.43913396427797	1.7334301523742	2.57837057307674
"sigma_z2"	1.24653540064323	1.64031827628167	1.9233442012289	2.28568775802994	3.30941716775713
"u1out"	0.0724395587148643	0.0842816612345367	0.090884759599248	0.097788233860531	0.111489882871737
"v1out"	0.0316270772768961	0.0420695828005927	0.0479913525376754	0.0543248735104894	0.0673620438915439
