"2.5%"	"25%"	"50%"	"75%"	"97.5%"
"CACE"	-0.111529079552752	-0.0347747575245041	-0.00653457717408028	0.0163350900467261	0.0505918075597732
"Sigma_Z[1,1]"	1.01858086170501	1.95569918830694	2.8531394609848	4.29864949985304	10.4468162217816
"Sigma_Z[2,1]"	-1.93353963223487	0.0724080451243544	0.863089440230062	1.92393522569656	6.0910556320997
"Sigma_Z[1,2]"	-1.93353963223487	0.0724080451243544	0.863089440230062	1.92393522569656	6.0910556320997
"Sigma_Z[2,2]"	1.64239530624723	3.07942897858255	4.44166341829857	6.61278017433776	15.7766341508644
"b1out"	0.0337512913408448	0.0661661214249302	0.0882144634311835	0.114806188619762	0.186957271501929
"pia"	0.0229217876185426	0.0620093667662137	0.0930197234428053	0.13779231450502	0.30234775136221
"pic"	0.6056455497179	0.793052522289714	0.845004151758813	0.883228558713603	0.933380571895728
"pin"	0.01597064475527	0.0374710952067299	0.0553877356423392	0.0798240515258471	0.153581798824876
"s1out"	0.0157498352185503	0.0464462493678183	0.0796133624178073	0.136085710065395	0.379121091783043
"sigma_b"	0.53767878921725	0.72257301681597	0.865927674632359	1.05888964699447	1.66630503770254
"sigma_s"	0.920852123684804	1.42714330109509	1.81448281618036	2.33441813629257	3.99307997035329
"sigma_v"	0.450276438282981	0.570390103417537	0.655959833777103	0.766035060039301	1.0805954386355
"u1out"	0.074335992866189	0.0864761428925625	0.0931484921280182	0.100033187434417	0.113872721261287
"v1out"	0.0471127455929154	0.0776668314838235	0.0994739573539768	0.126982432944767	0.203523277693804
