"Lower"	"Mean"	"Median"	"Upper"	"SD"
-0.574385776449622	-0.359289045836025	-0.358203746054351	-0.151650803383605	0.107467378471834
-0.608104972598578	-0.373712336795088	-0.371324247547806	-0.150925866702669	0.116003518086062
-0.762258266357144	-0.523892386418449	-0.52874102260389	-0.262170328777647	0.127864384532431
-0.748294514791382	-0.511130403953475	-0.508334714556578	-0.293700136667396	0.114485317654416
-0.924655705087323	-0.67658072761123	-0.673317965161044	-0.445176128545083	0.122630456439207
-0.701811216587646	-0.430723190020958	-0.4284367524684	-0.16913155278986	0.135513478553034
-0.617741954990698	-0.380110796301112	-0.379472644058273	-0.14792199310893	0.11900666074875
-0.595205332900665	-0.363331600669254	-0.362175115802359	-0.138145969580746	0.115632693281623
-0.571184948608767	-0.348788648697789	-0.347477884839538	-0.134400926417746	0.11058739479963
-0.4494864469408	-0.191291711848729	-0.191501539048467	0.0685474443242528	0.131528976783136
-0.544468905130001	-0.309353086145462	-0.309183266578262	-0.0773512930639485	0.118825784716161
-0.75174796195473	-0.465584978855454	-0.462254490406482	-0.194022359777609	0.143065088581175
-0.816942943734988	-0.538547357308595	-0.532360091581334	-0.290946164796253	0.133798476900474
-0.413374859612256	-0.201989257645669	-0.204069470364439	0.0208092996231823	0.110344855301527
-0.80629381795105	-0.413097929647097	-0.406314381468556	-0.0578175919880685	0.187940017685261
-0.343819851076579	-0.0991173205708287	-0.103788346842717	0.170489915817006	0.130867652350793
-0.77635775923606	-0.449247943430653	-0.445574193122414	-0.140431237497394	0.161545733273301
-0.830328388285611	-0.501524853472144	-0.495313666943976	-0.205304987811535	0.157680850833934
-0.540159523532592	-0.297776444336024	-0.296587541505651	-0.0648899027909385	0.120324540006612
-0.804790842169485	-0.480194313186452	-0.473061302120139	-0.194297945489922	0.154355300887973
