"Lower"	"Mean"	"Median"	"Upper"	"SD"
-0.461149069880643	-0.178732048717413	-0.179149659974446	0.106595126829665	0.144129786802796
-0.730919959040502	-0.449505102294525	-0.452700529081338	-0.146994261930875	0.150589574303578
-0.68443886788953	-0.406507508895025	-0.402330876281702	-0.154392933302543	0.133716278319457
-0.649391371611233	-0.423381757102369	-0.421224500677566	-0.208887403524757	0.111431146727018
-0.711361180805723	-0.498576214960687	-0.49651724013243	-0.298372187502131	0.104764243166683
-0.454038297221754	-0.185122611013606	-0.186100790833067	0.0889283366166451	0.137393906421318
-0.768648753168129	-0.513805465478216	-0.508994138904044	-0.282451036840342	0.123117700562378
-0.665224705330546	-0.383955884052389	-0.381549590210897	-0.119626348499662	0.137436414751252
-0.715898707461546	-0.456976229223308	-0.452544899318209	-0.224299079366821	0.124155202992537
-0.620239002767499	-0.406197102854573	-0.404698266773448	-0.200946885222282	0.106801419381934
-0.608209808716948	-0.378006794317212	-0.377047413808429	-0.153628514201796	0.115192739569083
-0.526258190246898	-0.309832122279131	-0.309654814056738	-0.0950693077134515	0.109284343998913
-0.807789485195874	-0.553590429354325	-0.549552594540665	-0.31941937069761	0.123929769303208
-0.910222443519911	-0.608283064856465	-0.612540821642583	-0.296864106213828	0.153997354362034
-0.586020068409484	-0.404089740678424	-0.403244001252059	-0.227822726876451	0.0910865602156431
-0.544790775158473	-0.298043521655695	-0.29852318780804	-0.0498738618681893	0.12514435160988
-0.620236719334941	-0.400002185282959	-0.397801943005675	-0.194040635779738	0.108084158525837
-0.556721391799702	-0.305868821124432	-0.306613984408604	-0.0520628744833136	0.128057737602841
-0.715900238268706	-0.456266556719304	-0.452649562590563	-0.218320225033223	0.125800417229859
-0.542951389035767	-0.3070414565275	-0.306162365300744	-0.0762276183358856	0.118443992924144
