"Lower"	"Mean"	"Median"	"Upper"	"SD"
-0.777619890470078	-0.517007004142436	-0.512731459831932	-0.277174379279856	0.12735310005332
-0.690088459208544	-0.467202334780424	-0.463701998602422	-0.266499913980181	0.107073882050463
-0.71698750671378	-0.455637354555084	-0.451498481242664	-0.21618898214865	0.12737953340162
-0.639933486417706	-0.367726829887611	-0.366596557647142	-0.102565551624953	0.135492278589834
-0.569462669503354	-0.37619666095544	-0.375140989651551	-0.189095828770239	0.0967126732558316
-0.604775246824422	-0.346339663677873	-0.344487420977596	-0.0976910390877518	0.12817851672056
-0.868484761887551	-0.573426815190575	-0.567954258830699	-0.307687375019908	0.142272183727781
-0.494244299517617	-0.257142794319553	-0.254561118449392	-0.0356219626754937	0.116141512570946
-0.547130044653311	-0.359953786671208	-0.359899333740269	-0.17515815306327	0.0942770507478539
-0.691864888668607	-0.393151522822269	-0.388785632348465	-0.122263278419091	0.143803441998386
-0.71529047532044	-0.461566261554657	-0.458842501199497	-0.223699202891264	0.124487235909122
-0.808443905724553	-0.539518187982208	-0.53348309769672	-0.299745769216469	0.129180496575097
-0.492018135530272	-0.292481006306322	-0.292808652062903	-0.0910259065711078	0.101824782042884
-0.505244224515118	-0.313911342964761	-0.314336695928779	-0.120944941376524	0.0977814913761904
-0.403467537787192	-0.222807379837059	-0.22332773804687	-0.0388044080236329	0.09298136930831
-0.48160279963323	-0.252605362045637	-0.253573075149169	-0.0211817051625411	0.116942856498148
-0.822993250880626	-0.515970725466903	-0.511020033579624	-0.232475709898206	0.149328022023272
-0.423627645474878	-0.133140332867012	-0.135782742608479	0.171149579451332	0.150863490625944
-0.50406260833659	-0.271033917097911	-0.27177240087161	-0.0340405822143107	0.119257386207381
-0.607020549844818	-0.332272891826239	-0.329603987641712	-0.0731864035456952	0.134868326247835
