"Lower"	"Mean"	"Median"	"Upper"	"SD"
-0.55755269646481	-0.360379993867126	-0.3588408761513	-0.173516798691529	0.0976647677975401
-0.703081189001652	-0.463713873236822	-0.460131658417509	-0.245696658734045	0.115690600537705
-0.620076991274468	-0.376490598510224	-0.374417111018779	-0.145073634936747	0.12075355306873
-0.77390242583343	-0.500749857550875	-0.497154087190315	-0.242569290611179	0.136710298043551
-0.576025403674495	-0.318457606307715	-0.317428312635746	-0.0668408537819893	0.12881169371572
-0.792600461283254	-0.482683718018025	-0.481176502394767	-0.177531391707687	0.156777206986873
-0.791613899630892	-0.535916860412332	-0.539015808894647	-0.267429392461148	0.133483005348994
-0.745014616862162	-0.467326576891758	-0.462135051262909	-0.221013349608076	0.13238051257265
-0.528258897729929	-0.24953257745981	-0.248830704977591	0.0246106308036232	0.140166443280683
-0.764544365673988	-0.511923520532465	-0.512513577397443	-0.251354513908078	0.132143706566507
-0.718712965942336	-0.459790301416986	-0.456656348809157	-0.220053958273949	0.125758887868637
-0.858178525324337	-0.595016308212384	-0.590291815585437	-0.355261958230058	0.128209123587151
-0.561853730249831	-0.355451512599543	-0.355796657178929	-0.146094276261611	0.105605070449778
-0.643784059991391	-0.424165577823367	-0.422448045996589	-0.215047542815255	0.108657477607213
-0.523401127894714	-0.302580827621234	-0.303410776694039	-0.0767777632106177	0.113754930481094
-0.546626164947931	-0.351401001617523	-0.351415253667322	-0.15643583870637	0.0992105496887278
-0.877885299556628	-0.560084903087725	-0.558118691961918	-0.254538014251705	0.158190410288826
-0.771238209057964	-0.465410999270445	-0.459960417773156	-0.189884848604849	0.146871080988866
-0.687462659535117	-0.450356954610411	-0.448417988069248	-0.224964957217062	0.116828582133617
-0.599552171987012	-0.35269395597174	-0.35060529635156	-0.118727869899263	0.121901212515007
