"Lower"	"Mean"	"Median"	"Upper"	"SD"
-0.998629094001395	-0.86200918847855	-0.881978681088359	-0.605280097354094	0.109029666673578
-0.583178680195543	-0.418897204511952	-0.418763755083247	-0.255421435550385	0.083391245570671
-0.518208415824778	-0.338552243453796	-0.338898946128343	-0.156758667871149	0.0920805802180242
-0.561779300108887	-0.283316159871907	-0.28042473556776	-0.0239133879379389	0.13600803625769
-0.37438919465545	-0.106865954422622	-0.112603830373807	0.193639378410923	0.143992409227776
-0.911992296907602	-0.691090068208265	-0.691124928887594	-0.473718243218244	0.111544171590823
-0.638246853111196	-0.368830685878579	-0.366638308159837	-0.113311681428265	0.132337319765841
-0.64853800542174	-0.440964501751582	-0.438856298874351	-0.245629484780163	0.101995142363654
-0.897759313014803	-0.581418622912715	-0.579591818320401	-0.279547169073646	0.157051185287134
-0.558407324438688	-0.330015437560199	-0.330271652964743	-0.102087675620888	0.115799054287364
-0.689866701099989	-0.486101850448117	-0.485501234410521	-0.280752838724142	0.105569558888977
-0.671918967333502	-0.433499247620058	-0.430477567293958	-0.212368310758016	0.116236603251548
-0.502614076044586	-0.281006346821576	-0.283032383323746	-0.0477104839975763	0.115501650429688
-0.887632368903803	-0.551031587901791	-0.542678763637933	-0.256147336130196	0.160627818481033
-0.901412894268719	-0.603219745539053	-0.601256772982267	-0.320477599426663	0.147052393691845
-0.773738280150271	-0.51895361786951	-0.522176676990974	-0.251577913174472	0.133540649812957
-0.570503258305016	-0.343313860603318	-0.342674431358196	-0.117859529496146	0.114725554711824
-0.814751538324102	-0.521562740299637	-0.515680817291627	-0.261477964622307	0.139554792837964
-0.814177529524931	-0.517309649003084	-0.514423612808115	-0.235728708364797	0.146937357223813
-0.470152557400375	-0.263139174510221	-0.26478479738268	-0.0449838520411934	0.108237575687842
