"Lower"	"Mean"	"Median"	"Upper"	"SD"
-0.905162368626868	-0.679684011178505	-0.676550993583343	-0.470658848860796	0.111105748552031
-0.61262172605971	-0.376418783181748	-0.374409635518549	-0.152041809666974	0.116783335486812
-0.747006523424848	-0.523880272095303	-0.522649778532508	-0.306508676621351	0.112774863240038
-0.615835414448843	-0.341785398544581	-0.34866515677712	-0.0276484015441463	0.149783658446577
-0.734603897459372	-0.477073050115336	-0.472836584617835	-0.246568943365047	0.122896726364369
-0.896369344584542	-0.558901826646744	-0.553829929176046	-0.247444572759861	0.164654515477182
-0.381708540623543	-0.172433263065009	-0.173116189776428	0.040677552084606	0.10766014999657
-0.387492390802254	-0.17537430709077	-0.175989449196629	0.040115805595129	0.10863149122141
-0.579235634834554	-0.302972496346347	-0.299736940140094	-0.0426961987536054	0.136025218439604
-0.567142558096328	-0.289722451943405	-0.289666260194585	-0.00969374803306716	0.14134373867622
-0.239723315149531	0.0894170954963025	0.0862744842024333	0.4275739050294	0.170653431518003
-0.892591216110829	-0.673561729122313	-0.675900303766108	-0.449175089667413	0.11188124409695
-0.961279929792913	-0.742187342294989	-0.740953228408977	-0.529661437397441	0.110746569708953
-0.712475871981627	-0.451202668751414	-0.447938244558639	-0.20997314479058	0.126601099725211
-0.550796598536259	-0.295102304462141	-0.293569333009531	-0.0509291119277903	0.126722748412907
-0.868601456497037	-0.606844365989858	-0.601943249428975	-0.369195252369289	0.126507987761597
-0.418210653311351	-0.180053805124241	-0.180143024344428	0.058222255614321	0.120812157182033
-0.55456730734528	-0.318435257293125	-0.321757764408126	-0.0652838647078055	0.125844434336961
-0.335008917725172	-0.0780752306158155	-0.0799833237264578	0.192455814208854	0.133005477093048
-0.141936659584295	0.0866331808841735	0.081433475469385	0.346852452038385	0.124095468418927
