"Lower"	"Mean"	"Median"	"Upper"	"SD"
-0.525719071651459	-0.282907533709897	-0.281400478895004	-0.0489426710567761	0.120561426444271
-0.692131855623398	-0.409105261938091	-0.405322770041783	-0.147524991532683	0.137179508798845
-0.968211710592368	-0.717256877135822	-0.718069385750855	-0.458880531072324	0.132028789000306
-0.838417990989263	-0.666496407329976	-0.667595158513887	-0.490403967746158	0.0880804733930516
-0.454764974462804	-0.273066416264754	-0.27417800686339	-0.085339513148708	0.0940435893995076
-0.709590220203484	-0.465880019590488	-0.475449930416362	-0.164207077203279	0.137439942429141
-0.401351174829448	-0.193527995560604	-0.194319300622559	0.0180254777527562	0.106568333440114
-0.637261477355298	-0.413858211391732	-0.411685462744139	-0.203774291687647	0.109699869724865
-0.606435985493446	-0.348549082576637	-0.345404565840402	-0.107206659269744	0.126410652337885
-0.750120909205574	-0.507945294518498	-0.503757165789184	-0.292800160119059	0.115361081398348
-0.782320152931128	-0.499774023284318	-0.498149892283397	-0.222511299478995	0.144020285802198
-0.906766915010534	-0.601298174585469	-0.600159831550404	-0.31487192462197	0.147834309051518
-0.524906390407741	-0.241731126642529	-0.242319586750733	0.0432449418039531	0.143481798273537
-0.863562686834306	-0.623973251982293	-0.623583242221408	-0.387676610826736	0.120148195920793
-0.116209368612161	0.100300384623356	0.100017435099284	0.314111097763197	0.111053580908557
-0.259187879878255	-0.0711873518079997	-0.0722796495825964	0.123928191507106	0.0976749797342808
-0.86578744564103	-0.516816972883603	-0.509044672546818	-0.206863284159122	0.167260785226366
-0.867487772849249	-0.550682172673503	-0.543557407861393	-0.272071028906333	0.151352189986121
-0.65157727050923	-0.402189637851383	-0.398518645863675	-0.176209116309972	0.11996003844724
-0.86124773915196	-0.684644019146539	-0.683861173390725	-0.514067377879261	0.0878958767106399
