"Lower"	"Mean"	"Median"	"Upper"	"SD"
-0.398542718812787	-0.172688515589918	-0.174323714131067	0.0627687777269965	0.117166583807578
-0.426012161584387	-0.18247702278753	-0.183043594257597	0.0642544613388526	0.124454955164865
-0.531030745572495	-0.313264181920752	-0.313305196943647	-0.0958996125048139	0.110454008086228
-0.604611082810796	-0.407402224222828	-0.406690066229514	-0.214782621497683	0.0991850464898045
-0.807496462214321	-0.566120017424407	-0.568554264467673	-0.314385867101207	0.12712186706557
-0.548163519135036	-0.267847346586468	-0.268141577751301	0.00959031377016175	0.140975942497037
-0.686830750641583	-0.413021638025226	-0.410847414916111	-0.149858556400498	0.136574417021189
-0.70468623363801	-0.438380753155693	-0.434036081160835	-0.200268991963555	0.127240967862589
-0.592323306353327	-0.405019279981821	-0.40553013536683	-0.215289052932452	0.0960242502492362
-0.694532997763712	-0.470263236774359	-0.467238888879061	-0.264622031121485	0.108962766169347
-0.74956016062761	-0.516492499791472	-0.518705312088506	-0.270034900660656	0.124438287493229
-0.701170591960675	-0.376718606809507	-0.376700640263606	-0.0494153003769802	0.166092002515673
-0.660669773671595	-0.385268793968015	-0.380537830876171	-0.136948478291889	0.132304043092295
-0.461322291681386	-0.230007383011666	-0.231101842980078	0.00682253342464259	0.119026816902635
-0.823022959835984	-0.532153603763925	-0.527699163460304	-0.262359090038801	0.142902883906252
-0.729242040833619	-0.390145378800424	-0.384612134903744	-0.0832465447562018	0.162617726024447
-0.859031856316224	-0.601113791794057	-0.604571159010812	-0.330954760642147	0.134484551538253
-0.67253089217158	-0.446305266738229	-0.444734215166976	-0.228328658059328	0.112862777551317
-0.649150560533454	-0.388341236707559	-0.384799460288602	-0.147136876156099	0.127409799036972
-0.775356226383178	-0.570697277208827	-0.576476949826013	-0.337794014774269	0.111986874567922
