"Lower"	"Mean"	"Median"	"Upper"	"SD"
-0.895232553385512	-0.615414669678509	-0.611181636119853	-0.35563468317441	0.137438749575938
-0.730592032268698	-0.495235147623755	-0.491960661517962	-0.277256777748186	0.114892882716739
-0.828966853885541	-0.563006654409113	-0.559408211870285	-0.313908029911371	0.131570677678322
-0.561159086200273	-0.361217240668887	-0.361138603129151	-0.162547429235127	0.101223659867418
-0.311917878172434	-0.101557134500702	-0.102124517026402	0.112566852244752	0.10810247199503
-0.655412514207405	-0.439370209346262	-0.438274399478642	-0.231615683681314	0.107277950848823
-0.790113118933984	-0.485495058832706	-0.477448868952084	-0.224384391469228	0.142973369733166
-0.723038691155761	-0.5388726659205	-0.54115675263024	-0.341469837838854	0.097296160565928
-0.357009603421298	-0.0866529463598972	-0.0872346019267523	0.18836923359784	0.137885278358931
-0.687177953464339	-0.462615267425707	-0.459569731836758	-0.256351858953832	0.109070046507218
-0.878102608432984	-0.677660896331015	-0.678602291942678	-0.476046060578503	0.102138724036176
-0.574617633517184	-0.337488496788177	-0.336563493009108	-0.10511813065723	0.119066423052305
-0.785900240274462	-0.598836882509898	-0.600761920949292	-0.403716372300197	0.0974764376586844
-0.72987810952422	-0.473954456376103	-0.472416417899508	-0.220953224530431	0.130572634289089
-0.365189279354673	-0.126089165538355	-0.128756610933416	0.128232970846922	0.125372166077108
-0.965255568994399	-0.718445154379428	-0.718680306516325	-0.470988150259273	0.123986599723831
-0.696997272947567	-0.489288944709387	-0.488802467650752	-0.284013128980515	0.105516472656725
-0.427285923512844	-0.156279139849898	-0.156959618385939	0.117892225829348	0.138106035348875
-0.622752026860166	-0.405817216652014	-0.404487356902754	-0.196175403592769	0.108020438712218
-0.791039461758762	-0.477677775645009	-0.469066652662915	-0.212322158578328	0.145844933267059
