"Lower"	"Mean"	"Median"	"Upper"	"SD"
-0.566841648392566	-0.322963754359831	-0.322296348551274	-0.0812939542975763	0.123609445539014
-0.700103964730184	-0.39953909045973	-0.395210912507501	-0.123010305025554	0.146244462725927
-0.431855628047758	-0.181164717725635	-0.18004844804659	0.0643100177858798	0.12613763654705
-0.404045160073883	-0.194269520939517	-0.194315539937655	0.0166202007201158	0.107041594131008
-0.365849328800203	-0.135337263012581	-0.139485885103425	0.120524173092659	0.12298014742635
-0.97573234910075	-0.697605157289094	-0.699669933105547	-0.401843403813092	0.148716329552468
-0.428213676594101	-0.191457434770508	-0.191555992364121	0.0468048590913565	0.120603249572645
-0.654010252635136	-0.426151675404939	-0.423596824361891	-0.214521619738417	0.111236453367559
-0.808002931628062	-0.504918642606403	-0.499050076574798	-0.230318576869251	0.146772019546794
-0.445650852147663	-0.209468703309776	-0.214296794351277	0.0545434026572255	0.128626842741116
-0.826955774431753	-0.565058818941957	-0.561328777181088	-0.319758887926801	0.13019169350775
-0.306898714124633	-0.0838968149733621	-0.0851496915398554	0.146003307379797	0.114884620024026
-0.406333930114724	-0.176026206246122	-0.178736996208303	0.0686223490495791	0.120769831414181
-0.614833728166843	-0.431564115795799	-0.43133631404107	-0.249207719956152	0.0933994717595017
-0.518116366400778	-0.286988502206759	-0.286115394383095	-0.061668453772433	0.115816947719054
-0.96086604507757	-0.719683316653856	-0.720813875689172	-0.475440040475244	0.124304793486359
-0.465168964180065	-0.255609697230462	-0.255573228918675	-0.0444030964755586	0.106889486886741
-0.654637454903963	-0.429943215100962	-0.428232783075052	-0.21564610931926	0.111051416245131
-0.881455329474446	-0.623383789409157	-0.618021977875274	-0.392453972150178	0.124167278220472
-0.801425793974773	-0.598296990480321	-0.600366344564406	-0.384652298008287	0.106144376792654
