"Lower"	"Mean"	"Median"	"Upper"	"SD"
-0.559898954787602	-0.368868401767878	-0.368439307584907	-0.181000915456524	0.096611034390393
-0.597754270136648	-0.361746143603941	-0.3608118092656	-0.132173702003391	0.118012763327204
-0.817085852151868	-0.569059057841247	-0.568627917952281	-0.32533747001489	0.125606725883711
-0.444104869421356	-0.191389408159134	-0.193255066991554	0.070876719404261	0.130686983530361
-0.676298542325287	-0.482513414478058	-0.483261752369017	-0.281444855452122	0.101215816571923
-0.644439849442157	-0.420823269968667	-0.418524676349786	-0.211469641736707	0.109613853969145
-0.945464240757969	-0.670130317225785	-0.669446552566549	-0.399086945379763	0.140335701597065
-0.896990092873551	-0.657892371703996	-0.658636297253892	-0.420577893700491	0.120224782104724
-0.528959606770023	-0.313769970988662	-0.312332865456538	-0.108686478942579	0.106760628691117
-0.528133510612299	-0.258526230503813	-0.257660659040869	0.00356782213752575	0.134754765244606
-0.730460586497345	-0.478177767685015	-0.475819820446127	-0.234506511262802	0.127399346216771
-0.647562433043836	-0.388615170559557	-0.386614423233635	-0.140871020571099	0.12885787537217
-0.565348651285057	-0.307004781516229	-0.303790912319038	-0.0673279883647177	0.12625281757035
-0.971186237413392	-0.732270360008035	-0.73134314098595	-0.496539462950147	0.119105501466655
-0.460088086609049	-0.23863874164446	-0.23752453183397	-0.0235841919958522	0.110431764443724
-0.607672858415156	-0.391590265369461	-0.392637746378877	-0.171051267451923	0.110657725860754
-0.39779274067353	-0.171659223066007	-0.172183649895097	0.0585689102692064	0.115873795568711
-0.688251395833567	-0.431099391636981	-0.428198320666661	-0.192189016356174	0.12472437510447
-0.779664110517163	-0.58819022250779	-0.590888402807255	-0.383583870039035	0.101048935357291
-0.162915884374939	0.0721989665525177	0.0688644085596325	0.325661719508853	0.123678105955133
