"Lower"	"Mean"	"Median"	"Upper"	"SD"
-0.108440285932957	0.126731072184815	0.122105017688782	0.391394507886928	0.126703952241118
-0.595876155804158	-0.414224829770238	-0.413664683375895	-0.236245660378205	0.0916052715591356
-0.856856478553067	-0.619938440463835	-0.621306705695952	-0.380430708915651	0.120007162364084
-0.891869148732067	-0.710835698000761	-0.711967750223835	-0.526210053646171	0.0919963204188506
-0.306183608308225	-0.0618009638649116	-0.0635826453516772	0.193212926127585	0.126424415621638
-0.308806910449322	-0.0821884361929512	-0.0847246739435532	0.16012159632637	0.119327856669235
-0.74274952473697	-0.486302044236579	-0.482950005402745	-0.250200051707378	0.124092679278884
-0.4619965006433	-0.238057694151399	-0.239512746287852	-0.00774273083261083	0.115663138105789
-0.147030216327755	0.107043697098956	0.103328598430993	0.379060930112913	0.13361426389529
-0.589204340749608	-0.30041151394651	-0.299056607415882	-0.0228675114656561	0.142753977702709
-0.482365811945243	-0.223719933343939	-0.223912653325517	0.0362724923533347	0.131269253137461
-0.53601313476296	-0.323994655051332	-0.324202905779546	-0.110530377776944	0.108334787397386
-0.742444697236485	-0.515980174486937	-0.518006694274684	-0.279790089544906	0.118562506295485
-0.557988482103262	-0.281442999697542	-0.280480050360471	-0.00921094487611956	0.138770751761659
-0.443911215137319	-0.235053952961374	-0.236088333510265	-0.0194773146933727	0.108040722250361
-0.678281104821298	-0.424947846717134	-0.426908209953834	-0.158680754477125	0.132878887843173
-0.648051590623495	-0.335410762052298	-0.33242420063684	-0.0427508482764594	0.152641013833448
-0.738828490219908	-0.586773216649432	-0.589697963507407	-0.418663910105633	0.0815346126436465
-0.737551026556956	-0.474825078691806	-0.470912652127853	-0.236118454230603	0.126140838773467
-0.854574100501432	-0.590762090224527	-0.585614522826228	-0.354166302904597	0.12672565185637
