"Lower"	"Mean"	"Median"	"Upper"	"SD"
-0.790166472249783	-0.547904904339779	-0.543308484337113	-0.330899248238863	0.116534331450298
-0.622135994377489	-0.378530826749621	-0.3759065916567	-0.151574642248714	0.119099367944063
-0.531795623509275	-0.20309830308818	-0.202246397093076	0.120219001827014	0.164060611886126
-0.635775419507028	-0.330055067447899	-0.327265621152214	-0.0433780506687714	0.149191631661609
-0.561661525890272	-0.280912509132967	-0.279678687000356	-0.00884103183637684	0.13968489334352
-0.507612780647046	-0.265347795016428	-0.266245998760175	-0.0193589108936267	0.123678051661171
-0.783753112211457	-0.50557538739688	-0.506878562928196	-0.222993730748507	0.143661874196446
-0.566460202159274	-0.336058176835555	-0.335028353011279	-0.111267635878327	0.115505540383228
-0.719383295538066	-0.478392114361888	-0.474583868351849	-0.257868856600896	0.116559501193809
-0.586651733167519	-0.380048406456025	-0.379505255087398	-0.175108374953634	0.104427390282834
-0.336037595860049	-0.126371244130933	-0.129346955760521	0.0993983541480249	0.110795712586991
-0.902070376534976	-0.600201594836708	-0.593676950190835	-0.330589964952323	0.145414985124634
-0.628132224869736	-0.447938411401437	-0.450156627721067	-0.253716320699925	0.0967204237623003
-0.65916826300508	-0.444178852692571	-0.44244462876598	-0.240551331407352	0.105982845210639
-0.638106381651669	-0.425393400558785	-0.423879242959463	-0.221514373887343	0.105528261302631
-0.568870402546755	-0.269430092621286	-0.268160502150033	0.0245528561074638	0.150341512733406
-0.723513086429858	-0.473383561710884	-0.469092739959388	-0.246885470056738	0.120785684605811
-0.674166282938162	-0.45265757841038	-0.45058457597938	-0.243960887241261	0.108969095587838
-0.788125530844842	-0.531390449628915	-0.525933801584446	-0.307800363689231	0.121253988714181
-0.612227534632699	-0.324689050645618	-0.321856647359946	-0.0564364978597373	0.140427510792945
