"Lower"	"Mean"	"Median"	"Upper"	"SD"
-0.545297708920569	-0.354880502945454	-0.354983742814536	-0.164564791795462	0.0970418711269304
-0.602138634404265	-0.377888499298957	-0.37582732822091	-0.16565177382103	0.110423060924293
-0.536977232961281	-0.289587772863211	-0.28856345074917	-0.051243994871069	0.123089737162051
-0.606810149223429	-0.350120996070287	-0.348074818878205	-0.107780756276581	0.126021790329515
-0.490125792606631	-0.277020888494464	-0.278235810624887	-0.0573226346586545	0.109924932189964
-0.630785169055811	-0.411600270370486	-0.409918161535224	-0.203543075442532	0.108340584585141
-0.761791240703145	-0.543245397464153	-0.54117396735567	-0.331562763075607	0.11045342884596
-0.59429291437422	-0.291993499132969	-0.293027340096143	0.0150420690690268	0.154085517951197
-0.480994808716689	-0.264152221235326	-0.264286784547985	-0.0460650602360701	0.110361243935587
-0.530835515724657	-0.328849015023345	-0.329028550399475	-0.126204376636264	0.102796079950961
-0.393076156776743	-0.145630685685435	-0.148661832399353	0.119696074264278	0.129660972522844
-0.776117465477423	-0.478552641803755	-0.478092379867557	-0.182525411760339	0.151961484948626
-0.521213384960938	-0.291855586038753	-0.292133948288593	-0.061572856915497	0.116547183267105
-0.60142920332344	-0.355453699541361	-0.355025186415223	-0.10940347836226	0.124956983601413
-0.422656832275773	-0.210089810344377	-0.210660912102236	0.00703566511606257	0.10901157272784
-0.594295655919304	-0.378361868101736	-0.377485408222031	-0.168906206480755	0.107873183066851
-0.683589798168899	-0.461953704838435	-0.459277770189011	-0.256674764101251	0.108182348976821
-0.857041688337454	-0.585306340506134	-0.578252723353504	-0.349175515587692	0.128946414319054
-0.73168460856887	-0.480724524656398	-0.484698385271613	-0.208361559974237	0.1337169705556
-0.713256574293788	-0.428923333645388	-0.425026880619384	-0.164234068602612	0.13915947149306
