"Lower"	"Mean"	"Median"	"Upper"	"SD"
-0.831778086635238	-0.563321968885797	-0.557614080523564	-0.326198673931529	0.127783032414921
-0.645688057847978	-0.383660772329512	-0.380888673381297	-0.139129833268081	0.12795875587835
-0.646600337904917	-0.420766795148966	-0.424003611032993	-0.175810812883998	0.121125349999323
-0.661363073773342	-0.422685466092267	-0.421962500404246	-0.182967595614834	0.122862120106767
-0.784028716847672	-0.513272641933062	-0.508813410030012	-0.269094331267761	0.129945085317052
-0.48175012529876	-0.273285547356876	-0.272987445444982	-0.0669607778476612	0.105439791357706
-0.782736827117929	-0.514305663883946	-0.508362264074526	-0.281397264312355	0.126218585703654
-0.6551096130634	-0.425032143892793	-0.422697411157137	-0.208970457316671	0.112889153300404
-0.627824968177855	-0.400157893043269	-0.397257084242958	-0.188953640223678	0.111066980832451
-0.634086285340533	-0.362415529708202	-0.359285234421405	-0.108666585103739	0.132369104949684
-0.873561689201768	-0.593765836120478	-0.587728070025358	-0.341624706650754	0.135049838074838
-0.700074597324582	-0.287301759871125	-0.285785002948735	0.119210181078569	0.20546270721832
-0.465394323063272	-0.261060043807842	-0.261213358691119	-0.0561539835646175	0.103822701989419
-0.678889744669429	-0.448095766433314	-0.446778168298205	-0.225838018395059	0.114516031444848
-0.839298909000673	-0.500342906831765	-0.492506693203397	-0.20304899238433	0.160445731182537
-0.328702436970094	-0.0963613645139359	-0.0999095649736912	0.156737043258084	0.123527383616232
-0.538465632806059	-0.288442143162577	-0.289126866427112	-0.0356449957927923	0.127477011386094
-0.513615829998962	-0.310411477047339	-0.309453421968468	-0.112027497244278	0.102118050094638
-0.921516348402925	-0.617013120410689	-0.613676047385458	-0.328919388083395	0.150542678277119
-0.768556513570604	-0.483499103166263	-0.476778158905526	-0.230963284384683	0.13663252933813
