"Lower"	"Mean"	"Median"	"Upper"	"SD"
-0.701564514490625	-0.477505960179765	-0.475636026512356	-0.262590300566578	0.111818803776125
-0.580541234118264	-0.301550211239295	-0.303874070718399	-0.00716649662362461	0.147104047584175
-0.473839546639684	-0.230550582673934	-0.229071708162587	0.00382760055506046	0.120897529868613
-0.703433928586282	-0.488044836626052	-0.485310275727974	-0.286974680076506	0.105540676402135
-0.665382872593695	-0.397139088195445	-0.392623492210913	-0.157312426417893	0.127918082474099
-0.576522174461443	-0.315564485183438	-0.313040983360766	-0.0692303441221446	0.128092519730733
-0.953363079912878	-0.722365618344277	-0.723361135263089	-0.492015686094204	0.115485310022163
-0.780826606918871	-0.566895751819176	-0.564180570226008	-0.369339097099596	0.104186851062207
-0.794716303308027	-0.610592327385008	-0.612966490454341	-0.412525317644694	0.0970755662118171
-0.661508472484323	-0.459018728601699	-0.457681945447765	-0.264744686154528	0.100728663369021
-0.750806444036998	-0.461177898390656	-0.45841479777434	-0.179391778865386	0.145968505822349
-0.901242933450841	-0.664991755383953	-0.666592509909292	-0.427559846213594	0.1204497909344
-0.76785679019163	-0.460980029263952	-0.45958129951088	-0.159861730575756	0.155987742845503
-0.739612970254157	-0.48322498384099	-0.479308006784818	-0.250811828351101	0.123301258037417
-0.937877373475538	-0.688715149621009	-0.686554441778757	-0.461281765154132	0.117298787356465
-0.65258453598195	-0.210428169433045	-0.206182290759962	0.20718825028237	0.215085499482052
-0.967446785329366	-0.702363659579286	-0.700059035308916	-0.450939046167881	0.129043743158353
-0.630091328398299	-0.387633730081453	-0.387298572260745	-0.144523709150047	0.124057369518786
-0.471801211696763	-0.14577375645501	-0.149051970015173	0.194197650455234	0.167988252223989
-0.865637154461903	-0.574515935854915	-0.570102210352136	-0.305190932897743	0.142868939774723
