"Lower"	"Mean"	"Median"	"Upper"	"SD"
-0.678259574738842	-0.470902077213143	-0.470406824290341	-0.264047149492655	0.106028567437935
-0.860819654402195	-0.65028958156231	-0.651904527636173	-0.433731101122416	0.107368698111067
-0.572818083987792	-0.349941368201786	-0.348079435586882	-0.139138974791423	0.110233245726299
-0.817598067653811	-0.655434767265379	-0.657535459146517	-0.481638409542803	0.0855034922314025
-0.110652016312906	0.129420903744712	0.124455497933518	0.390508969111043	0.128757241511137
-0.499584796591577	-0.31681872589926	-0.317522055290409	-0.130043198878201	0.093934747713479
-0.662489707526974	-0.451957721840644	-0.450341201977788	-0.251131447310168	0.10438029082097
-0.89829080554258	-0.618427454654678	-0.61739191407069	-0.351882709565285	0.138168606304368
-0.531523092796969	-0.320610544195906	-0.319539126052953	-0.11589979383104	0.105753538189829
-0.831396176184549	-0.615620891347864	-0.617787548389733	-0.390776210080537	0.111625692471441
-0.84522904309185	-0.587066743473706	-0.584049939004599	-0.344731667057174	0.127407387901721
-0.585858827228204	-0.334634129020085	-0.333217516617333	-0.093648964187269	0.124644983932536
-0.58385473904294	-0.289903569312899	-0.286840629882635	-0.0129669865946606	0.144069551665979
-0.457764476974556	-0.211813004702679	-0.210760707776094	0.0297912915190867	0.123466865599499
-0.522870585029022	-0.26996920364766	-0.269048603177158	-0.0232188188948456	0.12698695521416
-0.598055198622791	-0.356824634582929	-0.354546519046275	-0.131323944525621	0.118313947178124
-0.403215424776165	-0.166220686109302	-0.16841265737687	0.0812020631006266	0.123097857451985
-0.432299614100902	-0.194576868727817	-0.195560145945314	0.0486294099063437	0.122205367419288
-0.967447294069643	-0.712685590870644	-0.712371334883108	-0.45477029783382	0.131789867161834
-0.514067008572113	-0.305638860200804	-0.305921195131853	-0.0945320255275237	0.106741589170199
