"Lower"	"Mean"	"Median"	"Upper"	"SD"
-0.586852902724645	-0.292614153680061	-0.291001103617286	-0.00703684648999642	0.14660934903426
-0.665096025367913	-0.440031948657956	-0.438369403585715	-0.220798308529833	0.114097277347565
-0.688118150800543	-0.50254220900182	-0.507190215706743	-0.293313977679919	0.100628539898766
-0.984339224096215	-0.754066811523277	-0.759211133431282	-0.488795230084727	0.1279266449121
-0.772036834068276	-0.541205163891663	-0.539549109518136	-0.315476937965183	0.116889983847721
-0.756753707464993	-0.462474137161894	-0.456384978305244	-0.199577981517679	0.141845069450605
-0.808014923519801	-0.607874719523191	-0.60745486333495	-0.408911080869385	0.102620250145142
-0.546387104555897	-0.325296494938611	-0.325821992389165	-0.0998699548645636	0.113136574202681
-0.853539894724493	-0.615032206549599	-0.611082682879629	-0.394723555848682	0.117210896692572
-0.701197065709953	-0.478748887719411	-0.476008419526344	-0.270942294506973	0.108838340068717
-0.626569989245361	-0.321572359743103	-0.318663265509534	-0.031670583048839	0.150758405683658
-0.739618417840555	-0.514607734392251	-0.511957131972653	-0.307038661939866	0.109085834436755
-0.414846189049198	-0.142309310042147	-0.143045351453059	0.134736480863261	0.139336888212308
-0.907055981447444	-0.701227439711018	-0.703105197796928	-0.490994907943583	0.104373572812607
-0.918660535752735	-0.67526236814295	-0.672969146894733	-0.447126065761058	0.11921411590442
-0.769202900821902	-0.529069601215648	-0.526278941161501	-0.304376241187562	0.118141865303402
-0.778708949073174	-0.454202580816596	-0.450186173870689	-0.153590443323842	0.158694146376863
-0.425246257081678	-0.224955918460786	-0.225705180586679	-0.0199261766757609	0.102991326104988
-0.587396218915767	-0.356931653188025	-0.356681792353599	-0.13047512374603	0.115911910440644
-0.58626504419391	-0.361654635228404	-0.359534482960262	-0.151369276049306	0.110209140647
