"Lower"	"Mean"	"Median"	"Upper"	"SD"
-0.416498722434576	-0.187486794136447	-0.18841998347996	0.0469878630256912	0.117687194852167
-0.791763908372398	-0.556062198435776	-0.552239593845289	-0.34407733804301	0.113040295069666
-0.716460101991913	-0.473359526706435	-0.472009668656949	-0.232891733446589	0.124591220573554
-0.762400781890608	-0.55356920648289	-0.556206414714868	-0.331129436541017	0.110791783710241
-0.0964602105083415	0.165883317233358	0.158343975358513	0.467651864096736	0.143209219295188
-0.262767832379077	0.0300646478478397	0.0243966092360336	0.356939351625488	0.156431473067811
-0.84360115855904	-0.641924789708965	-0.641435322311535	-0.440815214593579	0.103273824428505
-0.909720668293492	-0.700631594171419	-0.699884127067232	-0.492061989573501	0.107652801029256
-0.725017638060387	-0.539299139705389	-0.541679692221832	-0.339951828767508	0.09797936107241
-0.592213767469562	-0.369919575985734	-0.36851402861108	-0.156373864632438	0.110440684889162
-0.558461159538039	-0.339725478245531	-0.339382987225106	-0.123538177424341	0.110310597555799
-0.773184267389451	-0.574449019574545	-0.572804749968652	-0.385450376286879	0.0979463409331273
-0.745579061828068	-0.447168086120552	-0.440915967999794	-0.186901611309142	0.140370317003572
-0.888050342825498	-0.714344059959375	-0.714680053364557	-0.541531874663693	0.0873968124035529
-0.349077979126461	-0.130148350223792	-0.131170174416682	0.0944602982651337	0.112435156602337
-0.865512498652335	-0.682048787992829	-0.681421148740082	-0.501938747411846	0.0917035014287912
-0.374593053527451	-0.168762679167806	-0.169243717598758	0.040360057215584	0.10556526814644
-0.802392245371326	-0.544225218726519	-0.539368111151932	-0.312952534679055	0.12349712902481
-0.627075552355696	-0.361875288722981	-0.36127995574583	-0.102069094819789	0.132692564275081
-0.722168616518829	-0.470962635255088	-0.468646670173327	-0.236506388106742	0.122637230304731
