"Lower"	"Mean"	"Median"	"Upper"	"SD"
-0.592577097439029	-0.314150547125027	-0.311398823609354	-0.0533763777947451	0.136242064086423
-0.660493612095141	-0.437902325808312	-0.436455135465034	-0.224183552479225	0.110441918598899
-0.741841601443793	-0.468650690829698	-0.463250055358155	-0.227247715343362	0.129805921243096
-0.603997941134769	-0.377869472315262	-0.376793431975258	-0.159911867505831	0.11220706761729
-0.700214909302771	-0.427580542783989	-0.425476508445731	-0.166530323548022	0.134818843015756
-0.73263342241324	-0.458055302953393	-0.454520860305604	-0.202722841485247	0.134364018962489
-0.419960870947925	-0.211308369894583	-0.213542989805777	0.00964809457382397	0.109166078618884
-0.876476501828343	-0.552678814785573	-0.558996361232927	-0.20341764812793	0.169846149911016
-0.808173481550769	-0.474843408494864	-0.46647219241462	-0.189507313585039	0.155783478075388
-0.872667459420932	-0.614778075740658	-0.615099982182485	-0.354432666762467	0.133440844364357
-0.511165991335473	-0.324136421245575	-0.325055224697003	-0.132509502388291	0.0964276203656727
-0.65937103738757	-0.425146705292261	-0.423941913943719	-0.19825716686172	0.116741295874931
-0.589068080733215	-0.362953726002996	-0.361638016214083	-0.14615629191238	0.11198790028565
-0.554988976288845	-0.300651820384006	-0.301010284712427	-0.0404576708211837	0.130948235158872
-0.70403337109744	-0.429493051686492	-0.426519328772619	-0.173242783319697	0.133804844865328
-0.64162129496347	-0.395553427919731	-0.393833265967571	-0.161211914141371	0.121810382560541
-0.488727836620519	-0.292623356754328	-0.293633347288283	-0.0907167628568391	0.101320892546722
-0.694791753536892	-0.441063398333354	-0.43773279072695	-0.203277137158213	0.1248809154459
-0.789555678892288	-0.495863860184547	-0.497033652149457	-0.197247648685373	0.151613548349293
-0.500234847076065	-0.24551295264905	-0.244834976236588	0.0041832438116889	0.127894620404781
