"Lower"	"Mean"	"Median"	"Upper"	"SD"
-0.579014246365118	-0.348910361224836	-0.347871822899093	-0.125566705447526	0.115148882811181
-0.47136021197078	-0.238473887683486	-0.237994179066085	-0.007602104506204	0.117902271396231
-0.490833245987578	-0.284753116053842	-0.284570875180873	-0.0799967143895213	0.104587188774409
-0.607483447746233	-0.376641762743371	-0.374768847517447	-0.15798116584076	0.113897137760957
-0.642372702013258	-0.410769496952352	-0.40904683017057	-0.190281805646212	0.114452080997232
-0.631515548893018	-0.351506921147114	-0.349151649809734	-0.0851416215360226	0.137942516173254
-0.744328883035584	-0.497051578554202	-0.493803447938109	-0.263759206831639	0.12276708758409
-0.438164902555145	-0.222135287235857	-0.221694371766554	-0.00855188261719099	0.109215322487506
-0.960710307551651	-0.67357308555866	-0.671898551110816	-0.391639236212082	0.146882213710384
-0.721088432414617	-0.453699308250248	-0.449956049252921	-0.209981717195439	0.12893538657987
-0.505349020496016	-0.233558916808985	-0.234544100947448	0.0429128015208171	0.138839966242637
-0.503215152422498	-0.291892613463207	-0.291929630653393	-0.0812245659511511	0.107156917813279
-0.734598937207251	-0.484111642834548	-0.481676885183082	-0.252240748097261	0.121570700141755
-0.627003933563726	-0.407592026258984	-0.405384188640366	-0.200522564222601	0.108193147738904
-0.699523859948616	-0.485801919881489	-0.48888671677795	-0.255461144902977	0.113517716886354
-0.687049568114611	-0.381938062311704	-0.380393867494441	-0.0811325285918633	0.154252059466909
-0.73979449569481	-0.470227094055915	-0.46459905752344	-0.232081363648689	0.128194182453766
-0.630588749359923	-0.350057596331952	-0.346756207463398	-0.0893255338126102	0.136596501751199
-0.483982792128636	-0.24909922225697	-0.250406974046133	-0.00806483497544894	0.120673689404483
-0.806858891656432	-0.460904581484403	-0.455476582625927	-0.145041305900032	0.167163503222212
