"Lower"	"Mean"	"Median"	"Upper"	"SD"
-0.688987095185394	-0.432236542620869	-0.429248780486244	-0.193074892894585	0.125333665204909
-0.530068700583109	-0.327644528415854	-0.326775247490312	-0.130201555557508	0.101777146012689
-0.556300517592856	-0.335115015770011	-0.334420951581471	-0.119082974370194	0.110928590493215
-0.579543794455483	-0.332890165685132	-0.331797651747872	-0.0930068582948721	0.123244207193486
-0.699268545112331	-0.441557082477968	-0.438217873490697	-0.205231076172046	0.124504108964529
-0.319395792928055	-0.101992904819787	-0.104105098574446	0.127823095373001	0.113636432228224
-0.593816091706744	-0.372678226815217	-0.37176715346163	-0.158550735017491	0.110550926882998
-0.914727912497966	-0.598674004616299	-0.596973606994525	-0.29730159545743	0.156384445756601
-0.932140164445677	-0.653659212279465	-0.650164565990408	-0.390520263095853	0.138948923188194
-0.562846841511507	-0.333075651763409	-0.331997372243181	-0.110010529576529	0.114659182571255
-0.821252820352834	-0.562332943356123	-0.556612791239648	-0.333447473981606	0.123850259842298
-0.728371997897244	-0.469256116775048	-0.464835473088903	-0.233624956794956	0.125551143995152
-0.622483357630273	-0.361817081904578	-0.360412529713986	-0.111303638025583	0.129018660175303
-0.711724181564542	-0.452447179711128	-0.448231013360962	-0.219891125817298	0.124034303174625
-0.524056676917879	-0.302598706476906	-0.301955762113934	-0.0843846576572406	0.111689795322728
-0.645683748045232	-0.382376331499069	-0.382925057862476	-0.112678444587973	0.136772127232407
-0.661700366272528	-0.410270515972569	-0.408667734548116	-0.166901969326009	0.126211332377019
-0.575118950935502	-0.340868889669234	-0.339992931169746	-0.113768014027569	0.116898247998721
-0.501356172518069	-0.272386926875547	-0.271726276757571	-0.0466866506960916	0.115392507040806
-0.696832064194234	-0.454246774592631	-0.45182794798427	-0.225960658613205	0.119203488101484
