"Lower"	"Mean"	"Median"	"Upper"	"SD"
-0.522598863258761	-0.321941064869149	-0.321717333618039	-0.122310629930936	0.101762455329771
-0.202701241582684	0.0469919863592249	0.0449469909667171	0.310273088089948	0.129905553793562
-0.612370586625022	-0.380491584462642	-0.378852695196251	-0.15958580282764	0.114314287912971
-0.248632104220583	-0.0520021077767416	-0.0531646031165919	0.150808697596243	0.101753406433651
-0.744974833886291	-0.516030392349337	-0.513225786368445	-0.306878159525895	0.110389155372883
-0.347032036785762	-0.106814213274266	-0.106618310600264	0.132950964837717	0.121727880967713
-0.768470305350833	-0.5746456968871	-0.577629266618173	-0.363900369364427	0.102569002219551
-0.73069885941004	-0.478818757071009	-0.475665012969312	-0.248513911825006	0.121498369541457
-0.959090217260376	-0.723293822738942	-0.72297534993846	-0.491967121102668	0.116436205095772
-0.643807958404237	-0.417987965343028	-0.416415046050576	-0.198518582099734	0.113968204250471
-0.48977433771553	-0.179787686591986	-0.178896855443639	0.126905404328186	0.155765076497582
-0.792203277416343	-0.535651306934839	-0.535835598232613	-0.277675824869914	0.131556456538345
-0.555533395502785	-0.263535400302731	-0.27202422874587	0.0774218780201829	0.162364991781306
-0.657285449805932	-0.452826660129271	-0.457092415785249	-0.22465966390899	0.1104464083711
-0.987542975309063	-0.760136885982181	-0.764103782134549	-0.498637850899761	0.127857712004182
-0.746806405890373	-0.464150795542797	-0.459257219634213	-0.212067230712203	0.134805727288053
-0.569702306346884	-0.306483912485826	-0.304983734796961	-0.052376704015688	0.13111879086374
-0.715033693780691	-0.449909592077232	-0.445967259287474	-0.205506985178563	0.129402484850113
-0.476820046116992	-0.256733700377741	-0.257275241716486	-0.0342018836902718	0.112220144956283
-0.484268144900906	-0.20488093894224	-0.201928322153648	0.0577300138246041	0.137094726904595
