"Lower"	"Mean"	"Median"	"Upper"	"SD"
-0.415369542216749	-0.209420857122521	-0.211024637142271	0.00571735888038853	0.107048234904837
-0.798360311896678	-0.608672843985116	-0.611145020810068	-0.405023279282706	0.0999470085687491
-0.701427760555262	-0.484405405982874	-0.481718838428546	-0.282472158049894	0.106266030401274
-0.667276866484071	-0.307590315208617	-0.303361702665528	0.0316212356057386	0.176071060079236
-0.684524036430939	-0.425732478089927	-0.422657337573431	-0.182064137756617	0.127572277355547
-0.871043372262308	-0.521831417498508	-0.515985969780245	-0.202371534953202	0.169689833975964
-0.837104641432641	-0.565726827768414	-0.559342010563422	-0.329359161499119	0.12858467317494
-0.402601134849577	-0.148428838607547	-0.150284668395095	0.114684552912576	0.13135315323412
-0.886054557074802	-0.652418987110914	-0.651113359949486	-0.429004962348614	0.116186977130591
-0.594239704110079	-0.384513563119216	-0.384018769370462	-0.178601888114216	0.105753818727088
-0.881619961327357	-0.659931242233922	-0.660309987662883	-0.441394710167267	0.110225141626826
-0.762215196588791	-0.55986621091884	-0.561164162563417	-0.350856238852584	0.105365898892916
-0.616692853364136	-0.423817627847546	-0.422776439380183	-0.238362328934024	0.0960314968002167
-0.693150372495955	-0.422254402167118	-0.418985157826203	-0.172648864428886	0.130874090437228
-0.465320553062432	-0.23696952039567	-0.236713660055325	-0.00732957758747189	0.116297843766915
-0.26501335962336	-0.00738295192138704	-0.0102206898703227	0.265855534606184	0.134729448163567
-0.846924624181533	-0.529630683763531	-0.521905709086218	-0.250719132587018	0.150936733324852
-0.395869344140775	-0.127457434075689	-0.128031680384172	0.143428319635979	0.136355829637979
-0.330129560914673	-0.0972826967628627	-0.0999461556328365	0.149896763363949	0.121731195642009
-0.939927532206863	-0.678787225591327	-0.676791524710853	-0.426629188282789	0.13149768525585
