"Lower"	"Mean"	"Median"	"Upper"	"SD"
-0.641857025711886	-0.45667099949376	-0.459601809531545	-0.254705241187373	0.100051479065531
-0.327794190765569	-0.107158821199192	-0.106956633009381	0.113021393948794	0.112028917378934
-0.646000966696427	-0.437132606814032	-0.435589846085262	-0.238764827937678	0.103532512001421
-0.0684014088494757	0.155899996081748	0.151347482150176	0.405828712401752	0.120405517878854
-0.504889819604203	-0.309299793852042	-0.309984814019192	-0.111580440307514	0.0998947426550884
-0.590130056820077	-0.367947301578804	-0.366322543359709	-0.1528644840461	0.111685082172219
-0.827042774482724	-0.629904271108191	-0.629041198064953	-0.435799214745339	0.100254228447119
-0.687471160076055	-0.420736854545246	-0.417349038715916	-0.172621897901826	0.130311081242697
-0.781479565455211	-0.539147003322896	-0.534730333778211	-0.325149125493295	0.114924768459343
-0.743196697842413	-0.554942341275242	-0.558273625298947	-0.349333975945795	0.100804050140754
-0.500426485238876	-0.288224287269281	-0.287567684929378	-0.0786149136349362	0.10734499306276
-0.474330665758676	-0.262435429816555	-0.261749956667871	-0.0555468114014716	0.106659071151003
-0.186298868516317	0.0531560394042869	0.0483207281635163	0.32119454445059	0.12822285591813
-0.958059282505971	-0.702193994191846	-0.702029007944643	-0.448664121079853	0.129868465480648
-0.493488014446046	-0.305194364986146	-0.305048073137355	-0.116582714678056	0.0957519774118228
-0.417082561767194	-0.0498163675404757	-0.0620383884616574	0.394411490806452	0.203319871684636
-0.705389819584996	-0.424623285389199	-0.420743097685813	-0.165417042051749	0.13645865705975
-0.720669083506247	-0.503636948398093	-0.503275255082585	-0.286251649458253	0.111786493350553
-0.499470692841463	-0.260034936730655	-0.260054584556151	-0.0201328723199719	0.12151999373877
-0.920370492550928	-0.650595631205247	-0.647507562294856	-0.39605598148429	0.133154851832246
