"Lower"	"Mean"	"Median"	"Upper"	"SD"
-0.638959592891703	-0.361171645778562	-0.358565785841824	-0.100888121311501	0.135774718648615
-0.215207001157241	-0.0180294392316748	-0.0194628045113475	0.187153339676688	0.102549945418135
-0.41403369341147	-0.1796971283854	-0.181879452431914	0.0680926092990885	0.122321946476169
-0.986563394130148	-0.792587981719391	-0.791569815896179	-0.59355766281256	0.100960634126132
-0.657145623839642	-0.451632324549783	-0.451673814687473	-0.245961507642512	0.104783544537933
-0.349559874394865	-0.122916211977682	-0.123935406489664	0.108852275395501	0.116538953389316
-0.166360224366794	0.0959062435488347	0.091160634191054	0.38703302655798	0.139933780728845
-0.977628444388291	-0.721294398092745	-0.725626951693571	-0.437952486723058	0.139798483842701
-0.41647700012051	-0.216897104669442	-0.216125033436075	-0.0212517815619301	0.100129037619682
-0.590315857151984	-0.364499527626185	-0.363879223980373	-0.141167590254337	0.113909713058217
-0.999494481411836	-0.913581559062333	-0.93458183661284	-0.714852004404024	0.0794481008120619
-0.766040674138905	-0.487229141742794	-0.482261261551178	-0.237630882582987	0.133116698243681
-0.517520224596594	-0.286230188186978	-0.285283980095621	-0.0596344820849369	0.116243552403722
-0.686831692026851	-0.46655565087086	-0.464560637317004	-0.255468997712578	0.10987750767491
-0.56064412748316	-0.321194967491573	-0.319965614749062	-0.0876567686196098	0.119682752087042
-0.444290560667434	-0.152017552279129	-0.153088090972382	0.143454505621965	0.14886476144809
-0.555967063693979	-0.338838117567655	-0.33890289185418	-0.124093790147171	0.109563510034055
-0.924238194286073	-0.650353763946128	-0.644918591154229	-0.402338341348856	0.133804299337254
-0.491008362091881	-0.257279421497859	-0.257676989852748	-0.0223968985363046	0.118869837396693
-0.521248665786117	-0.242254089176171	-0.238972650216229	0.0166147732736172	0.136316179177958
