"2.5%"	"25%"	"50%"	"75%"	"97.5%"
"CACE"	-0.425545573271122	-0.217480371536088	-0.110631721954163	-0.0119780493233353	0.0873822621249142
"alpha_b1"	-2.85422374923155	-1.98244805083496	-1.61843346367332	-1.29235575562761	-0.734635864876554
"alpha_s1"	-1.93810218026135	-1.64290421413885	-1.49735798135275	-1.36617781690217	-1.14665777286281
"alpha_u"	-4.67467969128467	-2.62385239476644	-1.93032167171774	-1.53751251426866	-1.08128402874416
"alpha_v"	-3.94670664156903	-1.65063684028819	-1.03971945915387	-0.66587555611121	-0.112665145670543
"alpha_z1"	0.709815408193812	0.931312862861608	1.05502283480051	1.18625416195958	1.4667396032144
"alpha_z2"	-1.55352098393883	-1.16387075741006	-0.958281574085628	-0.75110557277934	-0.331077798829927
"pi_a"	0.058613634315058	0.0784387839438778	0.0902048182030884	0.102907559453794	0.130268190193146
"pi_c"	0.166960483522762	0.211366455209833	0.234887700112838	0.258540634860627	0.303960935978816
"pi_n"	0.613193817152328	0.653604494366364	0.674264667863278	0.694308296707899	0.731427448324418
