"2.5%"	"25%"	"50%"	"75%"	"97.5%"
"CACE"	-0.600030679574936	-0.326256913749364	-0.20327908281948	-0.080970215966792	0.0296354612615612
"alpha_b1"	-3.61573569645518	-2.70382454559994	-2.30400699040849	-1.93979585032449	-1.3105191584264
"alpha_s1"	-2.17754149197983	-1.81100984781346	-1.62967579582066	-1.46200905400536	-1.18108292834773
"alpha_u"	-5.11989289707273	-3.24001463075267	-2.49949000085489	-1.98185995125401	-1.34895761042963
"alpha_v"	-3.62778735875335	-1.28724413510941	-0.772307505276959	-0.407625358681843	0.29373203286205
"alpha_z1"	0.58947973992974	0.850018797690568	1.00053163868934	1.16779158190413	1.56210770486823
"alpha_z2"	-1.29450191613282	-0.865067607800782	-0.631281472609653	-0.384811367408317	0.156866767787606
"pi_a"	0.0803545999994543	0.108387257925363	0.125319098685571	0.143651057333088	0.183395405292829
"pi_c"	0.145143739806039	0.205125459475591	0.235161739797071	0.264488874209941	0.319617572737273
"pi_n"	0.567821619011572	0.61501576855287	0.638975780548123	0.662745573269042	0.706914440459535
