"2.5%"	"25%"	"50%"	"75%"	"97.5%"
"CACE"	-0.124589749681445	-0.0602340809449861	-0.0254351386499721	0.00996909418950932	0.0859019570742738
"alpha_z1"	1.33874269636499	1.47467873345155	1.54545180075763	1.61713212803219	1.75740023657128
"b1out"	0.0727925569915817	0.090310434157428	0.100463116625935	0.111278529162354	0.133443906402171
"pia"	0.0829402128306113	0.0922811439812297	0.0973626671285569	0.102639973715565	0.11363272607838
"pic"	0.133719353732877	0.149767981066178	0.158595462576359	0.167674274226853	0.186039189066076
"pin"	0.707099470944321	0.73194521523982	0.743944783111617	0.75543465621949	0.777635446286674
"s1out"	0.137567841816041	0.146039294174598	0.150623019778396	0.155381977469237	0.164740805510047
"sigma_z1"	0.290183110598398	0.348610397852048	0.386522685905192	0.430598053876467	0.541740940167199
"u1out"	0.0714142669545449	0.0947430293969229	0.107060135750762	0.119468816833529	0.14422653717807
"v1out"	0.0255530096585986	0.0998376481369471	0.132930450987288	0.164990622010423	0.224184452132352
