"2.5%"	"25%"	"50%"	"75%"	"97.5%"
"CACE"	-0.704793584063988	-0.156770326473022	-0.0265775221168234	0.0107611230665969	0.180572249425526
"alpha_b1"	-2.57990121274561	-1.89184909965456	-1.56815836680891	-1.25689499530966	-0.690182581584376
"alpha_s1"	-2.24535585208855	-1.91381847758917	-1.75808806546647	-1.61163584625493	-1.35301598442778
"alpha_u"	-4.93490849224288	-2.96882266751127	-2.16994362813953	-1.56869712115304	-0.666868918074137
"alpha_v"	-4.59245679657613	-2.4808798070951	-1.57849611607318	-0.868552435821051	0.775926862866144
"alpha_z1"	1.03973446977321	1.41298287450834	1.65427541798068	1.95361862033418	3.01831238430889
"alpha_z2"	-0.848194934397823	-0.31945509980269	0.00365015479396025	0.384389507867912	1.61829149856278
"pi_a"	0.0883158351210063	0.120121780718346	0.13934823842046	0.160501552789255	0.206287053756832
"pi_c"	0.0378063479735319	0.105269969140844	0.13819717407878	0.17062412597814	0.231779340626258
"pi_n"	0.644987209377383	0.69604992811665	0.722036005652457	0.747120633929649	0.791803235763519
