"2.5%"	"25%"	"50%"	"75%"	"97.5%"
"CACE"	-0.950376982638507	-0.48700045952695	-0.2186060403645	-0.00974913989086423	0.257039797059915
"alpha_b1"	-3.49634468665246	-2.43902866793295	-2.00929812060411	-1.64062540431217	-1.03685042977528
"alpha_s1"	-2.66964319469487	-2.28199930232002	-2.09542841374039	-1.92807970930599	-1.65513685247426
"alpha_u"	-4.31185183642876	-2.12008610996703	-1.40059120570276	-0.957367674710984	-0.114510171257779
"alpha_v"	-3.72266524699062	-1.22237008309764	-0.456042007835315	0.24641053017282	2.90298397842545
"alpha_z1"	1.33939625321972	1.71492698824841	1.96648946989561	2.2722978811243	3.16996245094008
"alpha_z2"	-0.818983352299094	-0.269411754267958	0.0614354092222811	0.454636267379967	1.49231870709232
"pi_a"	0.074734147571924	0.100693181018515	0.116131178446581	0.132730965139206	0.167388271630536
"pi_c"	0.0341883008373948	0.0815660779000748	0.108541910680956	0.136218690663237	0.188157059260744
"pi_n"	0.709786624927268	0.753266817846117	0.774741501890249	0.794820593455849	0.829662604829125
