"2.5%"	"25%"	"50%"	"75%"	"97.5%"
"CACE"	-0.591695107703087	-0.122965975361891	0.00121447577379296	0.0991121702496977	0.312160494409048
"alpha_b1"	-3.52217633720128	-2.45399568092428	-2.0014885325549	-1.62131254557464	-1.00730034350307
"alpha_s1"	-2.57795181727271	-2.22576762562754	-2.07005643739421	-1.92808365370857	-1.68140930219403
"alpha_u"	-4.17282878705059	-1.88072724351306	-1.28017467768727	-0.913988187707328	-0.264081577167831
"alpha_v"	-4.46190894183472	-2.27916046224273	-1.39416260867388	-0.759572296771055	0.590099865136399
"alpha_z1"	1.19579463082108	1.5300762258863	1.74290029396266	2.00237623543292	2.77305902329655
"alpha_z2"	-0.917936649213016	-0.422166408847102	-0.127407122651328	0.209638406370098	1.12640371888349
"pi_a"	0.0757934421230023	0.101036298220091	0.116187969493699	0.132771759464417	0.168440180757196
"pi_c"	0.0499314366011003	0.10393351640464	0.131650423132933	0.158812914466905	0.209916113898236
"pi_n"	0.686807246044861	0.72988635466281	0.751791081490113	0.77301790797028	0.810683355808055
