"2.5%"	"25%"	"50%"	"75%"	"97.5%"
"CACE"	-0.783531738625973	-0.322435474950764	-0.15015344631921	-0.00728220415528854	0.161291035529429
"alpha_b1"	-3.3873414852442	-2.36362811516332	-1.94034333119058	-1.57959541483853	-0.974385137260502
"alpha_s1"	-2.65490816951513	-2.26331068209519	-2.07232808248659	-1.90328806696015	-1.62871696454594
"alpha_u"	-4.49139546117232	-2.36619819266721	-1.64860794007805	-1.2326151467858	-0.659614832084881
"alpha_v"	-3.87265642830998	-1.47029650241385	-0.785079560934811	-0.295530160046232	1.08472071362738
"alpha_z1"	1.075802645635	1.38157617118069	1.56913393441989	1.78677638691654	2.33816079630558
"alpha_z2"	-1.07685783799338	-0.597383238852785	-0.323597752333577	-0.02512434757104	0.680102017336608
"pi_a"	0.0709460879855209	0.0960396284941593	0.111088471571811	0.127417515001483	0.161780045342776
"pi_c"	0.0753185237867723	0.126216416743318	0.15325369708501	0.18009344180444	0.231173604557671
"pi_n"	0.669801218241489	0.713298574698135	0.735145411927042	0.756240024929809	0.794056362940092
