"2.5%"	"25%"	"50%"	"75%"	"97.5%"
"CACE"	-0.184189986217804	0.080538256217684	0.193886846937454	0.30955295240976	0.686931347271219
"alpha_b1"	-3.94832763009406	-2.58310501927564	-1.97047187364842	-1.42788996852477	-0.585228361986788
"alpha_s1"	-2.10833788182406	-1.82125178918291	-1.68060237321879	-1.54190280871343	-1.28869991084837
"alpha_u"	-3.03862475908247	-1.07717531908092	-0.704859853928272	-0.377513892406697	0.867118043296867
"alpha_v"	-4.88212020548299	-2.93098901255418	-2.11792594597128	-1.44941529418308	-0.235678611599558
"alpha_z1"	1.05386302851105	1.42749698623848	1.67174354395346	1.97261577297351	3.03899801315313
"alpha_z2"	-1.38222868289735	-0.766729971302785	-0.40959464128379	0.00512005434263273	1.29057123016084
"pi_a"	0.0522688396584059	0.0787318032877984	0.0956991971771649	0.11524429210526	0.157607460843785
"pi_c"	0.039336349559285	0.10909696308802	0.143088296633844	0.176761632716677	0.239125033090111
"pi_n"	0.677671851986062	0.732974960920699	0.760579002350201	0.787464401208928	0.834353429992399
