"2.5%"	"25%"	"50%"	"75%"	"97.5%"
"CACE"	-0.995329465510197	-0.869314297125025	-0.653608880612097	-0.394776682294371	0.0242820309564509
"alpha_b1"	-4.90987255661687	-3.01031464238478	-2.20791444055429	-1.50958697083381	-0.328166874155432
"alpha_s1"	-2.87276208567623	-2.26337902093377	-1.97799510421823	-1.70624429496736	-1.24067449323425
"alpha_u"	-4.67626389918188	-2.61166988871575	-1.88084202168302	-1.38087159090985	-0.63422410357667
"alpha_v"	-2.08425571333786	-0.112008747424774	0.567983587111111	1.53422157176404	3.97181980668066
"alpha_z1"	0.785789567923422	1.18269600479571	1.40524449619221	1.64868715226058	2.28791044292231
"alpha_z2"	-2.42348387958664	-1.54891636406737	-1.10746481503985	-0.666783480663829	0.319611822250636
"pi_a"	0.0209153364183783	0.0441959752085366	0.0615848317498848	0.0828329735098649	0.133880507418134
"pi_c"	0.0826599826129481	0.149658662360389	0.184563260699437	0.221349681435107	0.297740827895519
"pi_n"	0.647288965479393	0.717561073269923	0.750624829870328	0.781216311734666	0.833979929588
