"2.5%"	"25%"	"50%"	"75%"	"97.5%"
"CACE"	-0.719779791850217	-0.271815790827463	-0.0993185964197898	-0.00068452507128657	0.101538506857884
"alpha_b1"	-3.67823328979515	-2.37280780467365	-1.83483642921308	-1.35891241014679	-0.531237486908153
"alpha_s1"	-2.07796535288667	-1.75579510386539	-1.6087000059015	-1.47525363279023	-1.24897694956011
"alpha_u"	-4.83001338398292	-2.8332577517185	-2.08912959671103	-1.61434783031633	-1.01631863506071
"alpha_v"	-4.29556833380009	-1.98775073847715	-1.115597461095	-0.512892968650831	0.679497816058414
"alpha_z1"	1.14606413587058	1.42848390054176	1.59110090410678	1.77301695497763	2.20506674563567
"alpha_z2"	-2.00871628152679	-1.41975014477947	-1.1129339991562	-0.79688929565345	-0.120332039920071
"pi_a"	0.0264618190845948	0.0424685034040284	0.0528720655806273	0.064941936559138	0.092625206731578
"pi_c"	0.0918691401315579	0.136646266566477	0.1601788976539	0.183781058475682	0.230896886592582
"pi_n"	0.721389034298287	0.764530170551846	0.785902787720978	0.806427261637065	0.8423102644101
