"2.5%"	"25%"	"50%"	"75%"	"97.5%"
"CACE"	-0.243046224581481	0.062933276042487	0.165061391427391	0.263393748651351	0.547583901328282
"alpha_b1"	-4.26472044106811	-2.94793572222649	-2.35828651868727	-1.8360454518739	-1.03099837136548
"alpha_s1"	-1.7037412344618	-1.50476850666075	-1.40579244040207	-1.30962733906876	-1.13248721566135
"alpha_u"	-2.8057298531046	-1.09135900700773	-0.778975496855795	-0.493419951709662	0.326356857263544
"alpha_v"	-4.86026812809045	-2.85758675306817	-2.01784360835151	-1.33260033232559	-0.102421916928779
"alpha_z1"	1.42241404630504	1.76068706803644	1.9782128822618	2.24185485302089	3.09182612494181
"alpha_z2"	-1.1211136127222	-0.58399817200424	-0.268696666178132	0.0881484333455028	1.13298663503221
"pi_a"	0.0521630664941885	0.0727474815147065	0.0852405103252062	0.09928483477251	0.129927254376159
"pi_c"	0.0384183013853923	0.0871047250482958	0.111166864969947	0.135172765164838	0.18101946116077
"pi_n"	0.744037594866507	0.783566541260147	0.803097983781314	0.821977477188761	0.855694623695732
