"2.5%"	"25%"	"50%"	"75%"	"97.5%"
"CACE"	-0.340938168571711	-0.0503281402341363	-0.000985348808948758	0.0284854127641664	0.199968419914378
"alpha_b1"	-4.21177566237163	-2.98648273170459	-2.46427207006718	-1.99573156276704	-1.21471866163815
"alpha_s1"	-2.78723959685153	-2.34144054953233	-2.13216758932521	-1.93737525125082	-1.58456987795031
"alpha_u"	-4.87225393363979	-2.92309757245004	-2.13278570751876	-1.55860480258435	-0.678265807858257
"alpha_v"	-4.8415630633386	-2.86665488303614	-2.05315370834776	-1.40493484772201	-0.268436804808977
"alpha_z1"	0.686017447335306	1.09549263902103	1.35317516300927	1.66547907899332	2.66452752827255
"alpha_z2"	-1.16099565135814	-0.585609863777145	-0.244609698379568	0.150737886702051	1.31080274175485
"pi_a"	0.0809279657030463	0.116803675113433	0.139167538617263	0.164162407210995	0.216848877729296
"pi_c"	0.0524870587557475	0.134672027919921	0.176931982456563	0.218441579598761	0.297405493958916
"pi_n"	0.579578745144213	0.648031183538779	0.683073512648925	0.716867676737403	0.77607359800491
