"2.5%"	"25%"	"50%"	"75%"	"97.5%"
"CACE"	-0.633114297852167	-0.150589294885996	-0.00764646614893957	0.0769223453434325	0.28423866611338
"alpha_b1"	-3.64796380103066	-2.61490446473889	-2.18243270396484	-1.81538733145489	-1.22810371039952
"alpha_s1"	-2.44328154344195	-2.1182426987019	-1.97245808640888	-1.83801158338846	-1.60701825280762
"alpha_u"	-4.22008594250475	-2.00840189265568	-1.37296027051234	-0.99231758383344	-0.317437677409096
"alpha_v"	-4.43250830052159	-2.22101695938475	-1.33762189984955	-0.699032781316792	0.730017835309693
"alpha_z1"	1.20738025280319	1.53858697047011	1.7531896396392	2.01287980793485	2.81350774616131
"alpha_z2"	-0.732829971799734	-0.25246566298796	0.0361392577673278	0.364665626831261	1.2992290389976
"pi_a"	0.0902101633945373	0.117026439413962	0.132984033251312	0.150023172419829	0.186164836766615
"pi_c"	0.0470630706675415	0.100984517950156	0.128031486813863	0.154916371796876	0.205004903751444
"pi_n"	0.676408462152945	0.717726630661957	0.738835801425886	0.759030258766037	0.795432532915192
