"2.5%"	"25%"	"50%"	"75%"	"97.5%"
"CACE"	-0.934429191677074	-0.407092686903491	-0.160361276065272	-0.00134345424754878	0.184946097593049
"alpha_b1"	-4.39156351287082	-3.16633899338492	-2.67119085096169	-2.26022376678181	-1.59263812915195
"alpha_s1"	-2.0841553554252	-1.76658122496312	-1.61861302359071	-1.48462663815681	-1.25898159997298
"alpha_u"	-4.59532534067726	-2.47072468859062	-1.72465049299262	-1.25875587482829	-0.506933800986105
"alpha_v"	-4.03055574691998	-1.64526618246398	-0.757017380743853	-0.0653715147391475	2.4366952133899
"alpha_z1"	1.26723979069329	1.62808594918473	1.86367921882095	2.15247680270628	3.04181295053152
"alpha_z2"	-0.731125873734449	-0.224922133663793	0.0880498255482609	0.449951791574207	1.48083723490764
"pi_a"	0.085187362180543	0.112135929704988	0.128172944220121	0.14531937520139	0.181304779696626
"pi_c"	0.0380797034697581	0.0896697463273908	0.117082592422914	0.144538340963703	0.19661008462637
"pi_n"	0.689217140098283	0.732717889443808	0.754278187048406	0.774930993109386	0.811240350478026
