"2.5%"	"25%"	"50%"	"75%"	"97.5%"
"CACE"	-0.694421978833233	-0.0644768261392575	0.0263931631334646	0.137379467369606	0.58153440633202
"alpha_b1"	-5.15040614627801	-3.26286835693966	-2.46638077496283	-1.81260909734229	-0.773367205331221
"alpha_s1"	-2.7089743469338	-2.30602428041969	-2.11665498795965	-1.93912762732737	-1.62085063208992
"alpha_u"	-4.14505439145693	-1.9252187425	-1.2750653147342	-0.795670220344862	1.04985103449984
"alpha_v"	-4.69996804973985	-2.61880759073905	-1.7220814657651	-0.934761307223412	1.54713685679342
"alpha_z1"	1.17484150235534	1.63215832764647	1.9507299464172	2.39221517370301	4.09637449061215
"alpha_z2"	-1.64299203293419	-0.839542941250507	-0.355905464267754	0.254406802107639	2.21388879193984
"pi_a"	0.0353963333490128	0.0624109416863238	0.0812593113812358	0.103619971244707	0.150930004394774
"pi_c"	0.0142326163512287	0.0758424400001701	0.114468674403112	0.152041273045227	0.222081105695478
"pi_n"	0.710930743944531	0.773201369139389	0.80346319263933	0.831359825950685	0.876190356862415
