"2.5%"	"25%"	"50%"	"75%"	"97.5%"
"CACE"	-0.945189921983458	-0.379368522918935	-0.159685371372851	-0.0202638924976033	0.043539330696918
"alpha_b1"	-4.59306804064062	-3.30377040243214	-2.7337367524334	-2.21918411555134	-1.3535060899552
"alpha_s1"	-2.27852149535774	-1.92828372408527	-1.76885338915831	-1.62356677461208	-1.37540314941028
"alpha_u"	-5.20478831563134	-3.38980866307595	-2.66020024957691	-2.09822956343469	-1.29980623125029
"alpha_v"	-4.16926003240302	-1.8455853357071	-0.93801649522527	-0.269963662636797	1.85727709074491
"alpha_z1"	1.24531352581604	1.57749910241842	1.78138920028765	2.02023063393892	2.65761031574196
"alpha_z2"	-1.50755985260099	-0.922412302108999	-0.596858446131755	-0.237582443143029	0.612883233801136
"pi_a"	0.039994768886419	0.0606097848076395	0.0740080319935336	0.0890140832304681	0.122172658228167
"pi_c"	0.0588233594754876	0.107404468693408	0.133470490000951	0.159563824939348	0.210197345538295
"pi_n"	0.724492994042036	0.769545983508885	0.791889512218409	0.812798897860403	0.849574598946327
