"2.5%"	"25%"	"50%"	"75%"	"97.5%"
"CACE"	-0.203960793562035	0.0182950716379439	0.090310939535653	0.157200033247267	0.312472400840316
"alpha_b1"	-5.608571353757	-3.81340634154351	-3.01215400853522	-2.322167283613	-1.31434535544478
"alpha_s1"	-2.06012852050975	-1.80780005940317	-1.68416334004827	-1.56634464425223	-1.34982314956569
"alpha_u"	-3.08526291554057	-1.40225416293115	-1.11422683632478	-0.87022412620591	-0.388889770561435
"alpha_v"	-4.82166403861719	-2.86389326445734	-2.05005828867277	-1.40924192767013	-0.465299481730312
"alpha_z1"	1.05713237296262	1.35222676794107	1.53137111083241	1.73776947229279	2.28478280709247
"alpha_z2"	-1.4125504127234	-0.899763085221125	-0.615436807158591	-0.308577894614417	0.429263182899229
"pi_a"	0.0517456898300677	0.0740481013736003	0.0879413533137508	0.103482039138782	0.138191106931038
"pi_c"	0.0811800349125486	0.135260930412166	0.162102051145408	0.188765403017217	0.239391010164222
"pi_n"	0.682700186865698	0.726792518351725	0.7492894762599	0.770816462245727	0.810572017924867
