"2.5%"	"25%"	"50%"	"75%"	"97.5%"
"CACE"	-0.812536665737979	-0.503334858376724	-0.272041228889409	-0.0445962849350709	0.330093831754372
"alpha_b1"	-5.9248965853521	-4.17697858883328	-3.41349384597362	-2.75005668136015	-1.7032293670915
"alpha_s1"	-2.26897530769771	-1.96390323797202	-1.8042871524801	-1.64892333016989	-1.38230950679623
"alpha_u"	-1.50799703823503	-0.888145369154461	-0.655753666546189	-0.415998868859994	0.256320846828571
"alpha_v"	-2.61357411066865	-0.480440297726991	0.0910729282314134	0.812356404401658	3.44280278681348
"alpha_z1"	1.31408494820579	1.64605069009265	1.84798305495175	2.0744591692329	2.65773738197027
"alpha_z2"	-0.994397273458658	-0.4919876462537	-0.206360879144935	0.101289601490904	0.841521893673692
"pi_a"	0.0647069664061115	0.0869031759977696	0.0999850615494194	0.11433611070235	0.144337232351701
"pi_c"	0.0571648142497188	0.0994258831164332	0.122489276013629	0.146653750622521	0.194658792558855
"pi_n"	0.716858674714785	0.757066976561235	0.776621148205542	0.794999106989229	0.826755158504781
